longitude,latitude,time
-93.77896,29.61215,Thu Jan  3 08:41:12 2019
-93.77905,29.61235,Thu Jan  3 08:44:18 2019
-93.77903,29.61231,Thu Jan  3 08:47:14 2019
-93.77901,29.61221,Thu Jan  3 08:53:12 2019
-93.77905,29.61231,Thu Jan  3 08:56:16 2019
-93.77904,29.61232,Thu Jan  3 08:59:12 2019
-93.77904,29.61235,Thu Jan  3 09:02:14 2019
-93.77904,29.61235,Thu Jan  3 09:05:13 2019
-93.77905,29.61235,Thu Jan  3 09:08:13 2019
-93.77905,29.61237,Thu Jan  3 09:11:12 2019
-93.77903,29.61228,Thu Jan  3 09:14:14 2019
-93.77902,29.61223,Thu Jan  3 09:17:13 2019
-93.77906,29.61235,Thu Jan  3 09:20:14 2019
-93.77906,29.61235,Thu Jan  3 09:23:13 2019
-93.77903,29.61227,Thu Jan  3 09:26:14 2019
-93.77904,29.61228,Thu Jan  3 09:29:13 2019
-93.77905,29.61233,Thu Jan  3 09:32:13 2019
-93.77905,29.61231,Thu Jan  3 09:35:13 2019
-93.77903,29.61231,Thu Jan  3 09:38:09 2019
-93.77896,29.61212,Thu Jan  3 09:44:13 2019
-93.77895,29.61211,Thu Jan  3 09:47:11 2019
-93.77895,29.6121,Thu Jan  3 09:50:13 2019
-93.77887,29.61203,Thu Jan  3 09:53:11 2019
-93.77876,29.61191,Thu Jan  3 09:56:13 2019
-93.77882,29.61188,Thu Jan  3 09:59:13 2019
-93.77894,29.61206,Thu Jan  3 10:02:13 2019
-93.779,29.61218,Thu Jan  3 10:05:12 2019
-93.77896,29.61218,Thu Jan  3 10:08:12 2019
-93.77899,29.61216,Thu Jan  3 10:11:14 2019
-93.77902,29.61227,Thu Jan  3 10:14:12 2019
-93.77896,29.6122,Thu Jan  3 10:17:13 2019
-93.77886,29.61204,Thu Jan  3 10:20:09 2019
-93.77883,29.61194,Thu Jan  3 10:23:15 2019
-93.77887,29.61195,Thu Jan  3 10:26:09 2019
-93.77895,29.61205,Thu Jan  3 10:29:16 2019
-93.77903,29.61231,Thu Jan  3 10:32:13 2019
-93.77908,29.61241,Thu Jan  3 10:35:18 2019
-93.77908,29.61245,Thu Jan  3 10:38:13 2019
-93.77909,29.61247,Thu Jan  3 10:41:09 2019
-93.77909,29.61245,Thu Jan  3 10:44:13 2019
-93.77908,29.61247,Thu Jan  3 10:47:11 2019
-93.77909,29.61254,Thu Jan  3 10:50:09 2019
-93.7791,29.61257,Thu Jan  3 10:53:15 2019
-93.77909,29.61246,Thu Jan  3 10:59:09 2019
-93.77908,29.61253,Thu Jan  3 11:02:12 2019
-93.77911,29.61263,Thu Jan  3 11:05:13 2019
-93.77912,29.61258,Thu Jan  3 11:08:14 2019
-93.7791,29.61263,Thu Jan  3 11:11:14 2019
-93.77911,29.61275,Thu Jan  3 11:14:15 2019
-93.77912,29.61276,Thu Jan  3 11:17:15 2019
-93.77912,29.61273,Thu Jan  3 11:20:15 2019
-93.77909,29.61278,Thu Jan  3 11:23:16 2019
-93.7791,29.6129,Thu Jan  3 11:26:14 2019
-93.77912,29.61292,Thu Jan  3 11:29:17 2019
-93.77911,29.6129,Thu Jan  3 11:32:16 2019
-93.77913,29.6129,Thu Jan  3 11:35:09 2019
-93.77913,29.6128,Thu Jan  3 11:38:18 2019
-93.77912,29.61285,Thu Jan  3 11:41:14 2019
-93.77914,29.61294,Thu Jan  3 11:44:19 2019
-93.77914,29.6129,Thu Jan  3 11:47:16 2019
-93.77916,29.61285,Thu Jan  3 11:50:19 2019
-93.77916,29.61287,Thu Jan  3 11:53:16 2019
-93.77913,29.61284,Thu Jan  3 11:59:18 2019
-93.77912,29.61285,Thu Jan  3 12:02:10 2019
-93.77912,29.61295,Thu Jan  3 12:05:18 2019
-93.77915,29.61293,Thu Jan  3 12:08:13 2019
-93.77913,29.61294,Thu Jan  3 12:11:18 2019
-93.77913,29.61295,Thu Jan  3 12:14:13 2019
-93.77917,29.61287,Thu Jan  3 12:17:09 2019
-93.77914,29.6128,Thu Jan  3 12:20:12 2019
-93.77912,29.61293,Thu Jan  3 12:23:13 2019
-93.77915,29.61296,Thu Jan  3 12:26:15 2019
-93.77915,29.61297,Thu Jan  3 12:29:13 2019
-93.77916,29.61291,Thu Jan  3 12:32:13 2019
-93.77913,29.61297,Thu Jan  3 12:38:12 2019
-93.77915,29.61294,Thu Jan  3 12:41:13 2019
-93.77914,29.61284,Thu Jan  3 12:47:13 2019
-93.77908,29.61295,Thu Jan  3 12:50:13 2019
-93.77912,29.61302,Thu Jan  3 12:53:15 2019
-93.77915,29.61294,Thu Jan  3 12:56:13 2019
-93.77915,29.6129,Thu Jan  3 12:59:13 2019
-93.77913,29.61291,Thu Jan  3 13:02:14 2019
-93.77915,29.61291,Thu Jan  3 13:05:13 2019
-93.77915,29.61284,Thu Jan  3 13:08:15 2019
-93.77912,29.61279,Thu Jan  3 13:11:14 2019
-93.77915,29.61283,Thu Jan  3 13:14:16 2019
-93.77913,29.61285,Thu Jan  3 13:17:12 2019
-93.77916,29.61282,Thu Jan  3 13:20:15 2019
-93.77916,29.61279,Thu Jan  3 13:23:12 2019
-93.77914,29.61279,Thu Jan  3 13:26:16 2019
-93.77912,29.61295,Thu Jan  3 13:29:12 2019
-93.77915,29.61292,Thu Jan  3 13:32:10 2019
-93.77917,29.61279,Thu Jan  3 13:35:10 2019
-93.77912,29.6127,Thu Jan  3 13:38:13 2019
-93.77905,29.61299,Thu Jan  3 13:41:15 2019
-93.77912,29.61308,Thu Jan  3 13:44:13 2019
-93.77917,29.61293,Thu Jan  3 13:47:16 2019
-93.77908,29.6129,Thu Jan  3 13:53:14 2019
-93.77912,29.61304,Thu Jan  3 13:56:15 2019
-93.77917,29.61297,Thu Jan  3 13:59:10 2019
-93.77914,29.61288,Thu Jan  3 14:02:15 2019
-93.77909,29.61293,Thu Jan  3 14:05:13 2019
-93.77913,29.61303,Thu Jan  3 14:08:10 2019
-93.77916,29.61297,Thu Jan  3 14:11:12 2019
-93.77914,29.61295,Thu Jan  3 14:14:15 2019
-93.77912,29.61295,Thu Jan  3 14:17:16 2019
-93.77911,29.613,Thu Jan  3 14:20:15 2019
-93.77915,29.61304,Thu Jan  3 14:23:16 2019
-93.77917,29.61295,Thu Jan  3 14:26:15 2019
-93.77917,29.61296,Thu Jan  3 14:29:16 2019
-93.77916,29.61294,Thu Jan  3 14:32:14 2019
-93.77917,29.61294,Thu Jan  3 14:35:16 2019
-93.77913,29.61295,Thu Jan  3 14:38:14 2019
-93.77907,29.61315,Thu Jan  3 14:41:16 2019
-93.77908,29.61326,Thu Jan  3 14:44:16 2019
-93.77913,29.61322,Thu Jan  3 14:47:17 2019
-93.77913,29.61311,Thu Jan  3 14:50:10 2019
-93.77914,29.61317,Thu Jan  3 14:53:17 2019
-93.77915,29.6131,Thu Jan  3 14:56:15 2019
-93.77914,29.61309,Thu Jan  3 14:59:10 2019
-93.77913,29.61308,Thu Jan  3 15:02:13 2019
-93.77912,29.61311,Thu Jan  3 15:05:14 2019
-93.77914,29.61314,Thu Jan  3 15:08:13 2019
-93.77913,29.61315,Thu Jan  3 15:11:16 2019
-93.77915,29.61303,Thu Jan  3 15:17:17 2019
-93.77913,29.61306,Thu Jan  3 15:20:14 2019
-93.77915,29.61304,Thu Jan  3 15:23:16 2019
-93.7791,29.61314,Thu Jan  3 15:26:12 2019
-93.77912,29.61317,Thu Jan  3 15:29:15 2019
-93.77913,29.61314,Thu Jan  3 15:32:14 2019
-93.77915,29.61316,Thu Jan  3 15:35:14 2019
-93.77915,29.61309,Thu Jan  3 15:38:15 2019
-93.77914,29.61299,Thu Jan  3 15:41:14 2019
-93.77913,29.61303,Thu Jan  3 15:44:15 2019
-93.7791,29.61312,Thu Jan  3 15:47:15 2019
-93.77912,29.61315,Thu Jan  3 15:50:16 2019
-93.77907,29.61316,Thu Jan  3 15:53:11 2019
-93.77911,29.61323,Thu Jan  3 15:56:14 2019
-93.77912,29.61314,Thu Jan  3 15:59:13 2019
-93.77909,29.61314,Thu Jan  3 16:02:15 2019
-93.77913,29.61315,Thu Jan  3 16:05:15 2019
-93.7791,29.61315,Thu Jan  3 16:08:11 2019
-93.77914,29.61316,Thu Jan  3 16:11:15 2019
-93.77916,29.61309,Thu Jan  3 16:14:16 2019
-93.77916,29.61309,Thu Jan  3 16:17:11 2019
-93.77915,29.61309,Thu Jan  3 16:20:17 2019
-93.77917,29.61309,Thu Jan  3 16:23:16 2019
-93.77912,29.61284,Thu Jan  3 16:26:18 2019
-93.77916,29.6127,Thu Jan  3 16:29:15 2019
-93.77908,29.61299,Thu Jan  3 16:32:19 2019
-93.77909,29.61315,Thu Jan  3 16:35:11 2019
-93.77913,29.61319,Thu Jan  3 16:38:11 2019
-93.77917,29.61311,Thu Jan  3 16:41:15 2019
-93.77917,29.61304,Thu Jan  3 16:44:14 2019
-93.77915,29.61306,Thu Jan  3 16:47:11 2019
-93.77911,29.61315,Thu Jan  3 16:50:16 2019
-93.77914,29.61323,Thu Jan  3 16:56:16 2019
-93.77916,29.61311,Thu Jan  3 16:59:14 2019
-93.77916,29.61304,Thu Jan  3 17:02:15 2019
-93.77917,29.61303,Thu Jan  3 17:05:16 2019
-93.77916,29.61302,Thu Jan  3 17:08:14 2019
-93.77917,29.61309,Thu Jan  3 17:11:15 2019
-93.77913,29.61298,Thu Jan  3 17:14:16 2019
-93.77914,29.61282,Thu Jan  3 17:17:16 2019
-93.77915,29.61274,Thu Jan  3 17:20:15 2019
-93.77917,29.61282,Thu Jan  3 17:23:17 2019
-93.77916,29.61295,Thu Jan  3 17:26:17 2019
