longitude,latitude,time
-89.24795,28.66217,Thu Jan  7 04:10:30 2021
-89.24623,28.66155,Thu Jan  7 04:11:42 2021
-89.24467,28.661,Thu Jan  7 04:12:51 2021
-89.24315,28.66052,Thu Jan  7 04:14:11 2021
-89.24207,28.66023,Thu Jan  7 04:15:21 2021
-89.24113,28.66,Thu Jan  7 04:16:30 2021
-89.24033,28.65983,Thu Jan  7 04:17:41 2021
-89.23967,28.65968,Thu Jan  7 04:18:51 2021
-89.23918,28.65962,Thu Jan  7 04:19:52 2021
-89.23877,28.65963,Thu Jan  7 04:21:01 2021
-89.23842,28.65972,Thu Jan  7 04:22:10 2021
-89.23812,28.65988,Thu Jan  7 04:23:21 2021
-89.23787,28.6602,Thu Jan  7 04:24:30 2021
-89.2377,28.66057,Thu Jan  7 04:25:31 2021
-89.23757,28.6611,Thu Jan  7 04:26:42 2021
-89.23745,28.66175,Thu Jan  7 04:27:51 2021
-89.23737,28.66243,Thu Jan  7 04:29:01 2021
-89.23732,28.6632,Thu Jan  7 04:30:11 2021
-89.23727,28.66402,Thu Jan  7 04:31:20 2021
-89.2373,28.66495,Thu Jan  7 04:32:40 2021
-89.23732,28.66575,Thu Jan  7 04:33:51 2021
-89.23735,28.66653,Thu Jan  7 04:35:01 2021
-89.23743,28.66732,Thu Jan  7 04:36:11 2021
-89.2375,28.66812,Thu Jan  7 04:37:21 2021
-89.23762,28.6689,Thu Jan  7 04:38:32 2021
-89.23773,28.66978,Thu Jan  7 04:39:50 2021
-89.23787,28.67067,Thu Jan  7 04:41:10 2021
-89.23795,28.67142,Thu Jan  7 04:42:21 2021
-89.23808,28.6723,Thu Jan  7 04:43:41 2021
-89.23823,28.67305,Thu Jan  7 04:44:51 2021
-89.23832,28.67383,Thu Jan  7 04:46:01 2021
-89.23852,28.6746,Thu Jan  7 04:47:10 2021
-89.23863,28.67542,Thu Jan  7 04:48:21 2021
-89.23882,28.67622,Thu Jan  7 04:49:31 2021
-89.23897,28.677,Thu Jan  7 04:50:41 2021
-89.23912,28.6778,Thu Jan  7 04:51:50 2021
-89.2393,28.67857,Thu Jan  7 04:53:01 2021
-89.23943,28.67932,Thu Jan  7 04:54:10 2021
-89.23958,28.6801,Thu Jan  7 04:55:21 2021
-89.23975,28.68087,Thu Jan  7 04:56:30 2021
-89.23992,28.68167,Thu Jan  7 04:57:41 2021
-89.24018,28.68245,Thu Jan  7 04:58:51 2021
-89.24042,28.68323,Thu Jan  7 05:00:00 2021
-89.2406,28.68405,Thu Jan  7 05:01:10 2021
-89.24078,28.68473,Thu Jan  7 05:02:11 2021
-89.24097,28.68553,Thu Jan  7 05:03:21 2021
-89.24113,28.6863,Thu Jan  7 05:04:31 2021
-89.24128,28.68708,Thu Jan  7 05:05:40 2021
-89.2415,28.68798,Thu Jan  7 05:07:01 2021
-89.24162,28.68875,Thu Jan  7 05:08:11 2021
-89.24182,28.68955,Thu Jan  7 05:09:21 2021
-89.24198,28.69033,Thu Jan  7 05:10:31 2021
-89.24213,28.6911,Thu Jan  7 05:11:40 2021
-89.2423,28.6919,Thu Jan  7 05:12:51 2021
-89.24248,28.69267,Thu Jan  7 05:14:00 2021
-89.2426,28.69345,Thu Jan  7 05:15:12 2021
-89.24278,28.69422,Thu Jan  7 05:16:20 2021
-89.24293,28.69503,Thu Jan  7 05:17:30 2021
-89.24307,28.69583,Thu Jan  7 05:18:41 2021
-89.24328,28.69667,Thu Jan  7 05:19:51 2021
-89.24345,28.69735,Thu Jan  7 05:20:52 2021
-89.24358,28.69817,Thu Jan  7 05:22:01 2021
-89.24377,28.69898,Thu Jan  7 05:23:11 2021
-89.24393,28.69977,Thu Jan  7 05:24:21 2021
-89.2441,28.70057,Thu Jan  7 05:25:31 2021
-89.24423,28.70137,Thu Jan  7 05:26:41 2021
-89.24438,28.70215,Thu Jan  7 05:27:51 2021
-89.24457,28.70298,Thu Jan  7 05:29:01 2021
-89.24473,28.70382,Thu Jan  7 05:30:10 2021
-89.24488,28.70465,Thu Jan  7 05:31:21 2021
-89.24503,28.70543,Thu Jan  7 05:32:31 2021
-89.24513,28.70623,Thu Jan  7 05:33:41 2021
-89.24528,28.70705,Thu Jan  7 05:34:51 2021
-89.24542,28.70787,Thu Jan  7 05:36:01 2021
-89.24557,28.70872,Thu Jan  7 05:37:10 2021
-89.24572,28.70955,Thu Jan  7 05:38:21 2021
-89.24583,28.71033,Thu Jan  7 05:39:30 2021
-89.24598,28.71117,Thu Jan  7 05:40:41 2021
-89.24613,28.71198,Thu Jan  7 05:41:51 2021
-89.24628,28.7128,Thu Jan  7 05:43:01 2021
-89.24642,28.71363,Thu Jan  7 05:44:11 2021
-89.24652,28.71442,Thu Jan  7 05:45:20 2021
-89.24665,28.71525,Thu Jan  7 05:46:31 2021
-89.24678,28.71612,Thu Jan  7 05:47:41 2021
-89.24688,28.71692,Thu Jan  7 05:48:51 2021
-89.24698,28.71775,Thu Jan  7 05:50:01 2021
-89.24707,28.71857,Thu Jan  7 05:51:11 2021
-89.24713,28.7194,Thu Jan  7 05:52:20 2021
-89.24727,28.72013,Thu Jan  7 05:53:21 2021
-89.24737,28.72098,Thu Jan  7 05:54:31 2021
-89.2475,28.72187,Thu Jan  7 05:55:42 2021
-89.24762,28.72275,Thu Jan  7 05:56:51 2021
-89.2477,28.72362,Thu Jan  7 05:58:00 2021
-89.24778,28.7245,Thu Jan  7 05:59:11 2021
-89.24782,28.7251,Thu Jan  7 06:00:00 2021
-89.2479,28.72585,Thu Jan  7 06:01:01 2021
-89.24803,28.72672,Thu Jan  7 06:02:11 2021
-89.24808,28.72758,Thu Jan  7 06:03:21 2021
-89.24812,28.72847,Thu Jan  7 06:04:32 2021
-89.24817,28.72942,Thu Jan  7 06:05:42 2021
-89.24825,28.73028,Thu Jan  7 06:06:50 2021
-89.24832,28.7312,Thu Jan  7 06:08:01 2021
-89.24838,28.73217,Thu Jan  7 06:09:20 2021
-89.24835,28.73303,Thu Jan  7 06:10:31 2021
-89.24832,28.73393,Thu Jan  7 06:11:41 2021
-89.2483,28.7348,Thu Jan  7 06:12:52 2021
-89.24828,28.73567,Thu Jan  7 06:14:00 2021
-89.24835,28.73655,Thu Jan  7 06:15:10 2021
-89.24845,28.73757,Thu Jan  7 06:16:32 2021
-89.24855,28.73842,Thu Jan  7 06:17:40 2021
-89.24867,28.73928,Thu Jan  7 06:18:50 2021
-89.24875,28.74017,Thu Jan  7 06:20:01 2021
-89.24883,28.74102,Thu Jan  7 06:21:11 2021
-89.24892,28.74183,Thu Jan  7 06:22:20 2021
-89.24895,28.74267,Thu Jan  7 06:23:30 2021
-89.24903,28.7435,Thu Jan  7 06:24:41 2021
-89.24907,28.74432,Thu Jan  7 06:25:50 2021
-89.24915,28.74507,Thu Jan  7 06:27:00 2021
-89.24913,28.74578,Thu Jan  7 06:28:01 2021
-89.24917,28.7466,Thu Jan  7 06:29:10 2021
-89.2492,28.74742,Thu Jan  7 06:30:21 2021
-89.24922,28.7482,Thu Jan  7 06:31:31 2021
-89.24923,28.74902,Thu Jan  7 06:32:40 2021
-89.24928,28.74973,Thu Jan  7 06:33:41 2021
-89.24937,28.75068,Thu Jan  7 06:35:02 2021
-89.24942,28.75192,Thu Jan  7 06:36:51 2021
-89.24943,28.75273,Thu Jan  7 06:38:02 2021
-89.2495,28.75355,Thu Jan  7 06:39:11 2021
-89.24952,28.75425,Thu Jan  7 06:40:12 2021
-89.24965,28.75513,Thu Jan  7 06:41:21 2021
-89.24972,28.75595,Thu Jan  7 06:42:30 2021
-89.24977,28.75677,Thu Jan  7 06:43:41 2021
-89.2498,28.75758,Thu Jan  7 06:44:52 2021
-89.24985,28.7584,Thu Jan  7 06:46:00 2021
-89.24987,28.75922,Thu Jan  7 06:47:11 2021
-89.24987,28.76003,Thu Jan  7 06:48:21 2021
-89.24988,28.7608,Thu Jan  7 06:49:30 2021
-89.2499,28.76162,Thu Jan  7 06:50:41 2021
-89.24995,28.76243,Thu Jan  7 06:51:50 2021
-89.25002,28.76332,Thu Jan  7 06:53:01 2021
-89.25002,28.76402,Thu Jan  7 06:54:02 2021
-89.25,28.76487,Thu Jan  7 06:55:11 2021
-89.24998,28.76572,Thu Jan  7 06:56:21 2021
-89.24997,28.76658,Thu Jan  7 06:57:31 2021
-89.25007,28.76738,Thu Jan  7 06:58:42 2021
-89.2501,28.76822,Thu Jan  7 06:59:51 2021
-89.2501,28.76833,Thu Jan  7 07:00:00 2021
-89.25012,28.76915,Thu Jan  7 07:01:11 2021
-89.25013,28.76992,Thu Jan  7 07:02:21 2021
-89.25013,28.77072,Thu Jan  7 07:03:31 2021
-89.25012,28.77148,Thu Jan  7 07:04:42 2021
-89.25013,28.77228,Thu Jan  7 07:05:50 2021
-89.25017,28.77292,Thu Jan  7 07:06:51 2021
-89.25022,28.77367,Thu Jan  7 07:08:00 2021
-89.25023,28.7745,Thu Jan  7 07:09:11 2021
-89.25028,28.77528,Thu Jan  7 07:10:22 2021
-89.25033,28.77605,Thu Jan  7 07:11:30 2021
-89.25033,28.77685,Thu Jan  7 07:12:42 2021
-89.25028,28.77775,Thu Jan  7 07:13:51 2021
-89.25,28.77875,Thu Jan  7 07:15:00 2021
-89.24938,28.77995,Thu Jan  7 07:16:21 2021
-89.24867,28.78102,Thu Jan  7 07:17:30 2021
-89.24787,28.78197,Thu Jan  7 07:18:31 2021
-89.24677,28.78292,Thu Jan  7 07:19:41 2021
-89.24547,28.78375,Thu Jan  7 07:20:51 2021
-89.24403,28.78433,Thu Jan  7 07:22:00 2021
-89.24272,28.78467,Thu Jan  7 07:23:11 2021
-89.24177,28.78485,Thu Jan  7 07:24:21 2021
-89.24112,28.78513,Thu Jan  7 07:25:31 2021
-89.24072,28.78552,Thu Jan  7 07:26:41 2021
-89.24042,28.78592,Thu Jan  7 07:27:45 2021
-89.24025,28.78613,Thu Jan  7 07:28:47 2021
-89.24062,28.78615,Thu Jan  7 07:29:51 2021
-89.24113,28.78593,Thu Jan  7 07:30:52 2021
-89.24218,28.78562,Thu Jan  7 07:32:02 2021
-89.24342,28.78575,Thu Jan  7 07:33:04 2021
-89.24402,28.78525,Thu Jan  7 07:34:11 2021
-89.24422,28.78448,Thu Jan  7 07:35:21 2021
-89.24425,28.78363,Thu Jan  7 07:36:25 2021
-89.24407,28.78308,Thu Jan  7 07:37:27 2021
-89.24355,28.7829,Thu Jan  7 07:38:30 2021
-89.2427,28.78297,Thu Jan  7 07:39:41 2021
-89.24243,28.78295,Thu Jan  7 07:40:44 2021
-89.24218,28.78302,Thu Jan  7 07:41:45 2021
-89.24187,28.78295,Thu Jan  7 07:42:47 2021
-89.24158,28.78298,Thu Jan  7 07:43:51 2021
-89.24133,28.78285,Thu Jan  7 07:45:00 2021
-89.24118,28.78283,Thu Jan  7 07:46:11 2021
-89.2409,28.7828,Thu Jan  7 07:47:21 2021
-89.24045,28.78282,Thu Jan  7 07:48:30 2021
-89.23985,28.78307,Thu Jan  7 07:49:35 2021
-89.23938,28.78357,Thu Jan  7 07:50:37 2021
-89.23928,28.78418,Thu Jan  7 07:51:40 2021
-89.23962,28.78465,Thu Jan  7 07:52:41 2021
-89.2402,28.78522,Thu Jan  7 07:53:51 2021
-89.24092,28.78568,Thu Jan  7 07:54:58 2021
-89.2416,28.78588,Thu Jan  7 07:56:01 2021
-89.24212,28.78588,Thu Jan  7 07:57:11 2021
-89.24252,28.78582,Thu Jan  7 07:58:20 2021
-89.24285,28.78577,Thu Jan  7 07:59:32 2021
-89.24295,28.78575,Thu Jan  7 08:00:11 2021
-89.24298,28.78573,Thu Jan  7 08:01:21 2021
-89.24298,28.78575,Thu Jan  7 08:02:32 2021
-89.2429,28.78577,Thu Jan  7 08:03:40 2021
-89.24282,28.7858,Thu Jan  7 08:04:50 2021
-89.24277,28.7858,Thu Jan  7 08:06:01 2021
-89.24273,28.78582,Thu Jan  7 08:07:10 2021
-89.24267,28.78583,Thu Jan  7 08:08:21 2021
-89.24263,28.78578,Thu Jan  7 08:09:31 2021
-89.24268,28.7858,Thu Jan  7 08:10:40 2021
-89.24278,28.78578,Thu Jan  7 08:11:51 2021
-89.24287,28.7858,Thu Jan  7 08:13:21 2021
-89.24288,28.78578,Thu Jan  7 08:14:31 2021
-89.24293,28.78575,Thu Jan  7 08:15:41 2021
-89.24302,28.78575,Thu Jan  7 08:16:51 2021
-89.24303,28.78577,Thu Jan  7 08:18:01 2021
-89.243,28.78577,Thu Jan  7 08:19:12 2021
-89.24297,28.78578,Thu Jan  7 08:20:22 2021
-89.24293,28.78578,Thu Jan  7 08:21:30 2021
-89.24292,28.78575,Thu Jan  7 08:22:41 2021
-89.24292,28.78578,Thu Jan  7 08:23:51 2021
-89.24293,28.78578,Thu Jan  7 08:25:02 2021
-89.24293,28.78578,Thu Jan  7 08:26:10 2021
-89.24295,28.78577,Thu Jan  7 08:27:20 2021
-89.24298,28.78573,Thu Jan  7 08:28:31 2021
-89.24303,28.78573,Thu Jan  7 08:29:42 2021
-89.24305,28.78575,Thu Jan  7 08:30:52 2021
-89.24305,28.78575,Thu Jan  7 08:32:00 2021
-89.24303,28.78575,Thu Jan  7 08:33:10 2021
-89.24303,28.78573,Thu Jan  7 08:34:21 2021
-89.2431,28.7857,Thu Jan  7 08:35:31 2021
-89.24318,28.78567,Thu Jan  7 08:36:40 2021
-89.24327,28.78563,Thu Jan  7 08:37:51 2021
-89.24325,28.78567,Thu Jan  7 08:39:00 2021
-89.24322,28.78565,Thu Jan  7 08:40:01 2021
-89.24315,28.7857,Thu Jan  7 08:41:21 2021
-89.24307,28.78572,Thu Jan  7 08:42:32 2021
-89.24297,28.78575,Thu Jan  7 08:43:42 2021
-89.24297,28.78573,Thu Jan  7 08:44:50 2021
-89.24303,28.78572,Thu Jan  7 08:46:00 2021
-89.24312,28.78572,Thu Jan  7 08:47:21 2021
-89.24315,28.7857,Thu Jan  7 08:48:40 2021
-89.24313,28.7857,Thu Jan  7 08:49:51 2021
-89.24308,28.78572,Thu Jan  7 08:51:00 2021
-89.24308,28.78572,Thu Jan  7 08:52:11 2021
-89.24312,28.78572,Thu Jan  7 08:53:21 2021
-89.24312,28.7857,Thu Jan  7 08:54:31 2021
-89.2431,28.7857,Thu Jan  7 08:55:41 2021
-89.24305,28.78572,Thu Jan  7 08:56:50 2021
-89.24298,28.78573,Thu Jan  7 08:57:51 2021
-89.2429,28.78577,Thu Jan  7 08:59:01 2021
-89.24285,28.78578,Thu Jan  7 09:00:11 2021
-89.24287,28.78575,Thu Jan  7 09:01:21 2021
-89.24292,28.78577,Thu Jan  7 09:02:31 2021
-89.24293,28.78573,Thu Jan  7 09:03:40 2021
-89.24298,28.78578,Thu Jan  7 09:04:51 2021
-89.24302,28.78575,Thu Jan  7 09:06:01 2021
-89.24305,28.78572,Thu Jan  7 09:07:21 2021
-89.24312,28.78572,Thu Jan  7 09:08:30 2021
-89.24308,28.78568,Thu Jan  7 09:09:41 2021
-89.24303,28.78567,Thu Jan  7 09:10:50 2021
-89.24302,28.78562,Thu Jan  7 09:12:01 2021
-89.24302,28.7856,Thu Jan  7 09:13:20 2021
-89.243,28.78562,Thu Jan  7 09:14:21 2021
-89.24292,28.78563,Thu Jan  7 09:15:32 2021
-89.24282,28.78573,Thu Jan  7 09:16:40 2021
-89.2427,28.78578,Thu Jan  7 09:17:50 2021
-89.2427,28.78575,Thu Jan  7 09:19:01 2021
-89.24282,28.78575,Thu Jan  7 09:20:10 2021
-89.24293,28.78575,Thu Jan  7 09:21:21 2021
