longitude,latitude,time,SOG,Angle Difference
-87.81982,32.51909,Mon Dec 31 14:42:04 2018,2.4,10.199999999999989
-87.82058,32.51951,Mon Dec 31 14:43:13 2018,2.5,7.899999999999977
-87.82131,32.5199,Mon Dec 31 14:44:14 2018,2.6,4.699999999999989
-87.82206,32.52044,Mon Dec 31 14:45:23 2018,2.5,-0.6999999999999886
-87.82262,32.52102,Mon Dec 31 14:46:34 2018,2.4,-7.5
-87.82298,32.52166,Mon Dec 31 14:47:44 2018,1.8,-4.0
-87.82311,32.52227,Mon Dec 31 14:48:54 2018,2.6,-0.19999999999998863
-87.82318,32.52355,Mon Dec 31 14:50:04 2018,4.7,-0.39999999999997726
-87.82325,32.52532,Mon Dec 31 14:51:14 2018,5.5,-0.6000000000000227
-87.82322,32.52692,Mon Dec 31 14:52:25 2018,4.6,1.6999999999999886
-87.82317,32.52837,Mon Dec 31 14:53:35 2018,4.4,4.600000000000023
-87.82308,32.52964,Mon Dec 31 14:54:45 2018,3.6,5.0
-87.82306,32.53072,Mon Dec 31 14:55:55 2018,3.1,1.2000000000000002
-87.82296,32.53162,Mon Dec 31 14:57:05 2018,2.7,-2.9000000000000004
-87.8227,32.53244,Mon Dec 31 14:58:15 2018,2.5,-4.699999999999999
-87.82225,32.53312,Mon Dec 31 14:59:23 2018,2.4,-2.5
-87.8219,32.53348,Mon Dec 31 15:00:04 2018,2.5,-0.7000000000000028
-87.82113,32.5341,Mon Dec 31 15:01:15 2018,2.8,-0.20000000000000284
-87.82018,32.53472,Mon Dec 31 15:02:24 2018,3.4,5.899999999999999
-87.81909,32.5354,Mon Dec 31 15:03:33 2018,3.5,5.100000000000001
-87.81831,32.53594,Mon Dec 31 15:04:34 2018,2.7,9.399999999999999
-87.8176,32.53639,Mon Dec 31 15:05:43 2018,2.1,15.799999999999997
-87.81707,32.53683,Mon Dec 31 15:06:53 2018,2.0,26.9
-87.81673,32.53741,Mon Dec 31 15:07:57 2018,2.3,32.89999999999998
-87.81691,32.53816,Mon Dec 31 15:09:04 2018,2.8,8.199999999999989
-87.81763,32.53897,Mon Dec 31 15:10:14 2018,3.2,-5.5
-87.8184,32.53978,Mon Dec 31 15:11:25 2018,3.1,-7.199999999999989
-87.81913,32.54059,Mon Dec 31 15:12:35 2018,3.2,-6.899999999999977
-87.81984,32.54139,Mon Dec 31 15:13:43 2018,3.2,-6.600000000000023
-87.82059,32.54227,Mon Dec 31 15:14:55 2018,3.3,-5.399999999999977
-87.82134,32.54309,Mon Dec 31 15:16:04 2018,3.3,-3.3000000000000114
-87.82216,32.54385,Mon Dec 31 15:17:14 2018,3.0,-3.1999999999999886
-87.82316,32.54447,Mon Dec 31 15:18:55 2018,2.0,-5.800000000000011
-87.82389,32.54476,Mon Dec 31 15:20:04 2018,2.2,-1.6999999999999886
-87.82474,32.54504,Mon Dec 31 15:21:14 2018,2.6,1.3999999999999773
-87.82573,32.54524,Mon Dec 31 15:22:23 2018,2.8,0.8999999999999773
-87.82855,32.54548,Mon Dec 31 15:25:04 2018,4.9,-0.5
-87.83055,32.54543,Mon Dec 31 15:26:05 2018,6.7,-2.6000000000000227
-87.83331,32.54536,Mon Dec 31 15:27:14 2018,7.4,-6.300000000000011
-87.83574,32.54535,Mon Dec 31 15:28:15 2018,7.2,-10.899999999999977
-87.83819,32.5456,Mon Dec 31 15:29:23 2018,5.7,-10.5
-87.84003,32.54603,Mon Dec 31 15:30:34 2018,4.6,-6.699999999999989
-87.84152,32.54651,Mon Dec 31 15:31:44 2018,3.9,-1.1000000000000227
-87.84272,32.54685,Mon Dec 31 15:32:54 2018,2.6,-1.1000000000000227
-87.84328,32.54694,Mon Dec 31 15:34:03 2018,1.0,-0.10000000000002274
-87.84356,32.54699,Mon Dec 31 15:35:10 2018,0.8,26.0
-87.84397,32.54705,Mon Dec 31 15:36:11 2018,1.9,37.39999999999998
-87.84488,32.54665,Mon Dec 31 15:37:12 2018,3.7,12.900000000000006
-87.84562,32.54543,Mon Dec 31 15:38:14 2018,5.2,1.1999999999999886
-87.84658,32.54388,Mon Dec 31 15:39:24 2018,5.5,1.6999999999999886
-87.84767,32.54232,Mon Dec 31 15:40:34 2018,5.6,2.5
-87.84879,32.54083,Mon Dec 31 15:41:43 2018,5.5,5.099999999999994
-87.84987,32.53929,Mon Dec 31 15:42:54 2018,5.3,5.599999999999994
-87.85083,32.53781,Mon Dec 31 15:44:05 2018,4.9,6.599999999999994
-87.85161,32.53653,Mon Dec 31 15:45:15 2018,4.1,7.199999999999989
-87.85213,32.53556,Mon Dec 31 15:46:25 2018,2.9,8.400000000000006
-87.85247,32.53482,Mon Dec 31 15:47:34 2018,2.3,11.400000000000006
-87.8527,32.53396,Mon Dec 31 15:48:41 2018,3.3,21.80000000000001
-87.85245,32.53288,Mon Dec 31 15:49:44 2018,4.0,18.19999999999999
-87.8512,32.53187,Mon Dec 31 15:50:54 2018,5.1,4.700000000000003
-87.84942,32.53108,Mon Dec 31 15:52:04 2018,4.8,8.400000000000006
-87.84801,32.53054,Mon Dec 31 15:53:14 2018,3.7,7.799999999999997
-87.8467,32.53015,Mon Dec 31 15:54:24 2018,3.5,2.200000000000003
-87.84552,32.52971,Mon Dec 31 15:55:34 2018,3.3,9.599999999999994
-87.84459,32.52913,Mon Dec 31 15:56:44 2018,2.9,19.30000000000001
-87.84377,32.52858,Mon Dec 31 15:57:54 2018,2.7,7.799999999999997
-87.84311,32.52808,Mon Dec 31 15:58:55 2018,2.6,6.099999999999994
-87.84258,32.52743,Mon Dec 31 16:00:05 2018,2.3,13.699999999999989
-87.84226,32.52678,Mon Dec 31 16:01:15 2018,2.2,14.5
-87.84199,32.52595,Mon Dec 31 16:02:24 2018,3.0,10.699999999999989
-87.84179,32.52495,Mon Dec 31 16:03:33 2018,3.4,9.400000000000006
-87.84178,32.52387,Mon Dec 31 16:04:44 2018,2.9,14.199999999999989
-87.8419,32.52292,Mon Dec 31 16:05:54 2018,3.1,14.900000000000006
-87.84212,32.52198,Mon Dec 31 16:07:03 2018,3.0,15.099999999999994
-87.84242,32.52104,Mon Dec 31 16:08:14 2018,3.0,11.5
-87.84286,32.52011,Mon Dec 31 16:09:23 2018,3.1,9.199999999999989
-87.84339,32.51939,Mon Dec 31 16:10:24 2018,3.0,7.699999999999989
-87.84427,32.5186,Mon Dec 31 16:11:35 2018,3.9,2.4000000000000057
-87.84565,32.51779,Mon Dec 31 16:12:44 2018,4.6,-3.1999999999999886
-87.84716,32.51704,Mon Dec 31 16:13:54 2018,4.5,-2.6999999999999886
-87.84861,32.51651,Mon Dec 31 16:15:03 2018,3.6,1.0999999999999943
-87.84965,32.51624,Mon Dec 31 16:16:13 2018,2.6,7.5
-87.85061,32.51602,Mon Dec 31 16:17:24 2018,2.5,6.300000000000011
-87.85157,32.51582,Mon Dec 31 16:18:35 2018,2.6,2.3000000000000114
-87.85259,32.51568,Mon Dec 31 16:19:43 2018,2.8,1.3000000000000114
-87.85358,32.51562,Mon Dec 31 16:20:45 2018,3.1,0.8999999999999773
-87.85483,32.51566,Mon Dec 31 16:21:54 2018,3.4,-0.8999999999999773
-87.85602,32.51585,Mon Dec 31 16:23:04 2018,3.0,7.0
-87.85704,32.51604,Mon Dec 31 16:24:14 2018,2.5,8.0
-87.85789,32.51623,Mon Dec 31 16:25:24 2018,2.1,9.600000000000023
-87.85843,32.51626,Mon Dec 31 16:26:34 2018,0.9,-3.8999999999999773
-87.85872,32.51628,Mon Dec 31 16:27:44 2018,0.6,-5.5
-87.85895,32.51628,Mon Dec 31 16:28:54 2018,0.5,-19.899999999999977
-87.85908,32.51627,Mon Dec 31 16:30:04 2018,0.3,-5.399999999999977
-87.85922,32.51628,Mon Dec 31 16:31:14 2018,0.3,-12.0
-87.85934,32.5163,Mon Dec 31 16:32:24 2018,0.3,7.600000000000023
-87.85945,32.51632,Mon Dec 31 16:33:34 2018,0.3,7.300000000000011
-87.85956,32.51633,Mon Dec 31 16:34:44 2018,0.3,-11.0
-87.85971,32.51629,Mon Dec 31 16:35:55 2018,0.5,-37.80000000000001
-87.85987,32.51619,Mon Dec 31 16:37:04 2018,0.5,-37.599999999999994
-87.86011,32.51615,Mon Dec 31 16:38:14 2018,0.7,-10.699999999999989
-87.86037,32.51618,Mon Dec 31 16:39:24 2018,0.6,-2.0
-87.86061,32.51626,Mon Dec 31 16:40:34 2018,0.6,24.100000000000023
-87.86076,32.51637,Mon Dec 31 16:41:44 2018,0.5,51.0
-87.86081,32.51647,Mon Dec 31 16:42:55 2018,0.3,67.69999999999999
-87.86079,32.51656,Mon Dec 31 16:44:04 2018,0.2,78.69999999999999
-87.86082,32.51662,Mon Dec 31 16:45:13 2018,0.1,48.69999999999999
-87.86084,32.51666,Mon Dec 31 16:46:24 2018,0.2,96.30000000000001
-87.86084,32.51667,Mon Dec 31 16:47:35 2018,0.0,15.800000000000011
-87.86083,32.51667,Mon Dec 31 16:48:45 2018,0.0,93.39999999999998
