longitude,latitude,time,SOG,Angle Difference
-74.83956,38.31208,Sat Apr 10 06:42:51 2021,3.6,5.400000000000006
-74.83975,38.31091,Sat Apr 10 06:44:00 2021,3.7,6.599999999999994
-74.83993,38.30974,Sat Apr 10 06:45:11 2021,3.7,4.900000000000006
-74.84015,38.30856,Sat Apr 10 06:46:20 2021,3.6,5.800000000000011
-74.84054,38.30743,Sat Apr 10 06:47:30 2021,3.7,0.8000000000000114
-74.8412,38.30632,Sat Apr 10 06:48:41 2021,3.7,-1.9000000000000057
-74.84185,38.30527,Sat Apr 10 06:49:50 2021,3.7,3.8000000000000114
-74.84259,38.30422,Sat Apr 10 06:51:00 2021,3.7,2.0
-74.84332,38.30317,Sat Apr 10 06:52:10 2021,3.8,-2.4000000000000057
-74.84413,38.30212,Sat Apr 10 06:53:20 2021,3.8,-1.5999999999999943
-74.84498,38.30109,Sat Apr 10 06:54:30 2021,3.8,-2.5
-74.84596,38.30011,Sat Apr 10 06:55:41 2021,3.8,0.30000000000001137
-74.84674,38.29911,Sat Apr 10 06:56:50 2021,3.7,4.099999999999994
-74.84735,38.29799,Sat Apr 10 06:58:01 2021,3.7,4.099999999999994
-74.84782,38.29689,Sat Apr 10 06:59:10 2021,3.6,7.199999999999989
-74.84788,38.2961,Sat Apr 10 07:00:01 2021,3.3,12.400000000000006
-74.84757,38.29512,Sat Apr 10 07:01:10 2021,3.1,11.699999999999989
-74.84704,38.29441,Sat Apr 10 07:02:11 2021,2.8,10.400000000000006
-74.84626,38.29404,Sat Apr 10 07:03:13 2021,2.5,9.299999999999997
-74.84543,38.29431,Sat Apr 10 07:04:14 2021,2.8,-4.399999999999999
-74.84458,38.29498,Sat Apr 10 07:05:20 2021,3.1,-5.600000000000001
-74.84376,38.29576,Sat Apr 10 07:06:30 2021,3.1,-10.0
-74.84288,38.29653,Sat Apr 10 07:07:40 2021,3.2,-6.899999999999999
-74.84217,38.29733,Sat Apr 10 07:08:48 2021,3.1,-3.0
-74.84195,38.29819,Sat Apr 10 07:09:50 2021,3.2,-12.8
-74.84163,38.29918,Sat Apr 10 07:10:59 2021,3.0,-10.0
-74.84144,38.30006,Sat Apr 10 07:12:00 2021,3.2,-10.7
-74.84124,38.30111,Sat Apr 10 07:13:10 2021,3.3,-11.0
-74.84109,38.30219,Sat Apr 10 07:14:21 2021,3.3,-10.4
-74.84093,38.30323,Sat Apr 10 07:15:30 2021,3.3,-12.6
-74.84084,38.30432,Sat Apr 10 07:16:40 2021,3.3,-12.1
-74.84073,38.30531,Sat Apr 10 07:17:47 2021,3.2,-5.9
-74.84083,38.30629,Sat Apr 10 07:18:51 2021,3.3,-12.5
-74.84082,38.30735,Sat Apr 10 07:20:01 2021,3.3,-9.5
-74.84081,38.30842,Sat Apr 10 07:21:10 2021,3.4,-14.0
-74.84062,38.30945,Sat Apr 10 07:22:20 2021,3.2,-10.6
-74.84044,38.31051,Sat Apr 10 07:23:31 2021,3.3,-12.1
-74.84026,38.31161,Sat Apr 10 07:24:41 2021,3.3,-11.3
-74.8401,38.31264,Sat Apr 10 07:25:50 2021,3.3,-11.0
-74.8399,38.31371,Sat Apr 10 07:27:01 2021,3.3,-12.3
-74.83974,38.31477,Sat Apr 10 07:28:11 2021,3.2,-15.0
-74.83958,38.31578,Sat Apr 10 07:29:20 2021,3.2,-14.2
-74.83938,38.31685,Sat Apr 10 07:30:30 2021,3.3,-13.1
-74.83922,38.31791,Sat Apr 10 07:31:40 2021,3.4,-14.6
-74.83905,38.319,Sat Apr 10 07:32:49 2021,3.4,-11.3
-74.8389,38.31992,Sat Apr 10 07:33:50 2021,3.3,-11.7
-74.83877,38.32088,Sat Apr 10 07:34:51 2021,3.3,-11.2
-74.83862,38.32193,Sat Apr 10 07:36:00 2021,3.3,-13.3
-74.83844,38.32298,Sat Apr 10 07:37:09 2021,3.3,-13.9
-74.83829,38.3239,Sat Apr 10 07:38:10 2021,3.4,-14.9
-74.83818,38.32484,Sat Apr 10 07:39:11 2021,3.3,-12.5
-74.838,38.32589,Sat Apr 10 07:40:21 2021,3.3,-9.8
-74.83783,38.32694,Sat Apr 10 07:41:30 2021,3.3,-12.8
-74.83765,38.32799,Sat Apr 10 07:42:40 2021,3.3,-11.0
-74.8375,38.32893,Sat Apr 10 07:43:41 2021,3.3,-9.3
-74.83728,38.33002,Sat Apr 10 07:44:51 2021,3.3,-12.4
-74.83712,38.33111,Sat Apr 10 07:46:00 2021,3.4,-8.4
-74.83701,38.33221,Sat Apr 10 07:47:10 2021,3.3,-13.3
-74.83683,38.33331,Sat Apr 10 07:48:21 2021,3.4,-11.1
-74.83665,38.33441,Sat Apr 10 07:49:30 2021,3.5,-13.3
-74.83649,38.33533,Sat Apr 10 07:50:31 2021,3.4,-14.6
-74.83632,38.33644,Sat Apr 10 07:51:40 2021,3.5,-14.2
-74.83611,38.33752,Sat Apr 10 07:52:50 2021,3.5,-13.3
-74.83594,38.33867,Sat Apr 10 07:54:01 2021,3.5,-13.8
-74.83577,38.33977,Sat Apr 10 07:55:10 2021,3.5,-14.6
-74.83561,38.34089,Sat Apr 10 07:56:20 2021,3.5,-12.5
-74.8354,38.34199,Sat Apr 10 07:57:30 2021,3.4,-10.2
-74.83522,38.34313,Sat Apr 10 07:58:41 2021,3.5,-10.5
-74.83506,38.34423,Sat Apr 10 07:59:49 2021,3.5,-9.9
-74.83503,38.34443,Sat Apr 10 08:00:01 2021,3.6,-11.5
-74.83481,38.34553,Sat Apr 10 08:01:10 2021,3.5,-13.3
-74.83464,38.34668,Sat Apr 10 08:02:20 2021,3.6,-10.1
-74.8345,38.34786,Sat Apr 10 08:03:30 2021,3.6,-9.6
-74.83433,38.34907,Sat Apr 10 08:04:41 2021,3.7,-9.9
-74.83411,38.35021,Sat Apr 10 08:05:51 2021,3.6,-7.300000000000001
-74.83391,38.35136,Sat Apr 10 08:07:00 2021,3.6,-9.6
-74.83375,38.35257,Sat Apr 10 08:08:11 2021,3.7,-13.7
-74.83357,38.35374,Sat Apr 10 08:09:21 2021,3.6,-11.8
-74.83339,38.35508,Sat Apr 10 08:10:40 2021,3.6,-14.6
-74.83317,38.35625,Sat Apr 10 08:11:50 2021,3.7,-8.3
-74.83297,38.35744,Sat Apr 10 08:13:01 2021,3.6,-11.8
-74.83278,38.35857,Sat Apr 10 08:14:09 2021,3.6,-9.5
-74.83259,38.35976,Sat Apr 10 08:15:21 2021,3.7,-12.5
-74.83243,38.36096,Sat Apr 10 08:16:31 2021,3.7,-12.2
-74.83222,38.36213,Sat Apr 10 08:17:41 2021,3.6,-10.8
-74.83204,38.36331,Sat Apr 10 08:18:50 2021,3.6,-15.0
-74.83187,38.36448,Sat Apr 10 08:19:59 2021,3.6,-15.5
-74.83165,38.36568,Sat Apr 10 08:21:10 2021,3.8,-15.2
-74.83146,38.36685,Sat Apr 10 08:22:20 2021,3.7,-12.0
-74.83125,38.36805,Sat Apr 10 08:23:30 2021,3.7,-11.0
-74.8311,38.36926,Sat Apr 10 08:24:40 2021,3.7,-12.1
-74.8309,38.37049,Sat Apr 10 08:25:51 2021,3.7,-10.9
-74.83067,38.37167,Sat Apr 10 08:27:00 2021,3.8,-13.0
-74.83048,38.3729,Sat Apr 10 08:28:10 2021,3.9,-13.8
-74.83032,38.37416,Sat Apr 10 08:29:20 2021,3.9,-13.0
-74.83013,38.37521,Sat Apr 10 08:30:21 2021,3.8,-9.2
-74.82992,38.3766,Sat Apr 10 08:31:40 2021,3.8,-11.5
-74.82975,38.37784,Sat Apr 10 08:32:51 2021,3.8,-15.1
-74.82954,38.37906,Sat Apr 10 08:33:59 2021,3.8,-13.1
-74.8293,38.3803,Sat Apr 10 08:35:10 2021,3.9,-12.1
-74.82911,38.38156,Sat Apr 10 08:36:20 2021,3.8,-12.2
-74.82891,38.38282,Sat Apr 10 08:37:31 2021,3.8,-11.0
-74.82868,38.38404,Sat Apr 10 08:38:40 2021,3.9,-8.8
-74.82848,38.38531,Sat Apr 10 08:39:50 2021,4.0,-7.7
-74.82831,38.38658,Sat Apr 10 08:41:00 2021,3.9,-10.2
-74.82809,38.38784,Sat Apr 10 08:42:10 2021,3.9,-10.0
-74.82788,38.38931,Sat Apr 10 08:43:31 2021,3.9,-11.6
-74.82764,38.39053,Sat Apr 10 08:44:39 2021,4.0,-8.1
-74.82747,38.39181,Sat Apr 10 08:45:50 2021,4.0,-6.4
-74.82725,38.39313,Sat Apr 10 08:47:00 2021,4.0,-7.0
-74.82707,38.39444,Sat Apr 10 08:48:10 2021,4.1,-8.0
-74.82701,38.39553,Sat Apr 10 08:49:11 2021,3.6,-11.3
-74.82682,38.3966,Sat Apr 10 08:50:20 2021,3.2,-14.2
-74.82665,38.39773,Sat Apr 10 08:51:31 2021,3.6,-16.3
-74.8264,38.39892,Sat Apr 10 08:52:41 2021,3.8,-14.7
-74.82614,38.40006,Sat Apr 10 08:53:51 2021,3.3,-15.7
-74.82598,38.40107,Sat Apr 10 08:54:59 2021,3.1,-18.8
-74.8258,38.40207,Sat Apr 10 08:56:10 2021,2.9,-15.2
-74.82559,38.40313,Sat Apr 10 08:57:20 2021,3.6,-17.4
-74.82537,38.40434,Sat Apr 10 08:58:31 2021,3.8,-16.0
-74.82524,38.40543,Sat Apr 10 08:59:39 2021,3.3,-14.8
-74.8252,38.4059,Sat Apr 10 09:00:10 2021,3.2,-14.1
-74.82507,38.4069,Sat Apr 10 09:01:20 2021,3.1,-19.8
-74.82492,38.40776,Sat Apr 10 09:02:21 2021,3.1,-17.0
-74.82473,38.40881,Sat Apr 10 09:03:31 2021,3.4,-19.2
-74.82455,38.40989,Sat Apr 10 09:04:40 2021,3.4,-17.9
-74.82435,38.41098,Sat Apr 10 09:05:51 2021,3.4,-15.0
-74.82415,38.41207,Sat Apr 10 09:07:01 2021,3.4,-14.6
-74.82401,38.41316,Sat Apr 10 09:08:09 2021,3.5,-17.7
-74.82386,38.41414,Sat Apr 10 09:09:11 2021,3.5,-17.2
-74.82367,38.41525,Sat Apr 10 09:10:20 2021,3.5,-20.5
-74.82351,38.41635,Sat Apr 10 09:11:29 2021,3.5,-18.0
-74.82333,38.41748,Sat Apr 10 09:12:41 2021,3.4,-18.3
-74.82312,38.41859,Sat Apr 10 09:13:51 2021,3.5,-14.1
-74.82298,38.4197,Sat Apr 10 09:15:01 2021,3.4,-17.6
-74.82281,38.42079,Sat Apr 10 09:16:11 2021,3.4,-16.7
-74.82262,38.42187,Sat Apr 10 09:17:21 2021,3.4,-17.7
-74.82241,38.42294,Sat Apr 10 09:18:30 2021,3.4,-15.2
-74.82222,38.42405,Sat Apr 10 09:19:40 2021,3.5,-15.6
-74.82207,38.42517,Sat Apr 10 09:20:50 2021,3.5,-18.1
-74.82191,38.42627,Sat Apr 10 09:22:00 2021,3.4,-14.7
-74.82175,38.42737,Sat Apr 10 09:23:10 2021,3.4,-17.5
-74.82158,38.42848,Sat Apr 10 09:24:20 2021,3.4,-14.6
-74.8214,38.42957,Sat Apr 10 09:25:29 2021,3.4,-14.8
-74.82124,38.43053,Sat Apr 10 09:26:30 2021,3.6,-16.7
-74.82102,38.43185,Sat Apr 10 09:27:51 2021,3.6,-16.0
-74.82085,38.43296,Sat Apr 10 09:29:00 2021,3.6,-17.5
-74.82066,38.4341,Sat Apr 10 09:30:10 2021,3.6,-17.0
-74.82052,38.43522,Sat Apr 10 09:31:20 2021,3.5,-16.4
-74.82036,38.43637,Sat Apr 10 09:32:30 2021,3.4,-16.1
-74.82022,38.43749,Sat Apr 10 09:33:41 2021,3.5,-18.1
-74.82002,38.43861,Sat Apr 10 09:34:51 2021,3.4,-16.8
-74.81982,38.43973,Sat Apr 10 09:36:01 2021,3.4,-18.5
-74.81965,38.44081,Sat Apr 10 09:37:10 2021,3.5,-18.6
-74.81945,38.4419,Sat Apr 10 09:38:20 2021,3.4,-12.3
-74.81928,38.44299,Sat Apr 10 09:39:30 2021,3.4,-15.2
-74.81906,38.44409,Sat Apr 10 09:40:41 2021,3.4,-15.4
-74.81888,38.4452,Sat Apr 10 09:41:51 2021,3.4,-17.1
-74.81874,38.44629,Sat Apr 10 09:43:00 2021,3.5,-18.1
-74.81853,38.44753,Sat Apr 10 09:44:20 2021,3.4,-17.0
-74.81837,38.44865,Sat Apr 10 09:45:30 2021,3.4,-20.2
-74.8182,38.44973,Sat Apr 10 09:46:40 2021,3.4,-16.3
-74.818,38.45081,Sat Apr 10 09:47:49 2021,3.4,-14.4
-74.81779,38.45188,Sat Apr 10 09:49:00 2021,3.4,-18.5
-74.8176,38.45318,Sat Apr 10 09:50:21 2021,3.5,-19.1
-74.8174,38.45428,Sat Apr 10 09:51:31 2021,3.4,-15.1
-74.81719,38.45553,Sat Apr 10 09:52:51 2021,3.4,-14.4
-74.81705,38.45665,Sat Apr 10 09:54:01 2021,3.5,-14.4
-74.8169,38.45775,Sat Apr 10 09:55:10 2021,3.5,-15.9
-74.81671,38.45887,Sat Apr 10 09:56:21 2021,3.5,-12.3
-74.81654,38.46001,Sat Apr 10 09:57:30 2021,3.5,-16.7
-74.81635,38.46114,Sat Apr 10 09:58:41 2021,3.5,-15.8
-74.81615,38.46227,Sat Apr 10 09:59:51 2021,3.5,-15.4
-74.81613,38.46242,Sat Apr 10 10:00:00 2021,3.5,-14.6
-74.81593,38.46355,Sat Apr 10 10:01:11 2021,3.5,-12.0
-74.8157,38.46487,Sat Apr 10 10:02:31 2021,3.5,-14.0
-74.81556,38.466,Sat Apr 10 10:03:40 2021,3.5,-18.8
-74.81539,38.46712,Sat Apr 10 10:04:50 2021,3.5,-17.2
-74.81513,38.46825,Sat Apr 10 10:06:01 2021,3.5,-16.9
-74.81487,38.46935,Sat Apr 10 10:07:11 2021,3.5,-18.3
-74.81457,38.47045,Sat Apr 10 10:08:21 2021,3.4,-20.8
-74.81423,38.47151,Sat Apr 10 10:09:30 2021,3.3,-16.8
-74.81379,38.47256,Sat Apr 10 10:10:40 2021,3.7,-13.8
-74.81321,38.4738,Sat Apr 10 10:11:51 2021,4.1,-12.7
-74.81263,38.47502,Sat Apr 10 10:13:01 2021,4.1,-15.2
-74.81204,38.47625,Sat Apr 10 10:14:09 2021,4.1,-13.8
-74.8114,38.47749,Sat Apr 10 10:15:19 2021,4.2,-11.5
-74.81085,38.47878,Sat Apr 10 10:16:30 2021,4.1,-10.2
-74.81069,38.48005,Sat Apr 10 10:17:37 2021,4.2,-5.699999999999989
-74.81095,38.48131,Sat Apr 10 10:18:41 2021,4.3,-8.300000000000011
-74.81136,38.48248,Sat Apr 10 10:19:44 2021,4.2,-0.6999999999999886
-74.81235,38.48353,Sat Apr 10 10:20:50 2021,4.2,-1.1999999999999886
-74.81415,38.48454,Sat Apr 10 10:22:19 2021,4.1,1.3000000000000114
-74.81571,38.48484,Sat Apr 10 10:23:27 2021,3.9,4.800000000000011
-74.81723,38.48497,Sat Apr 10 10:24:30 2021,4.4,0.0
-74.81869,38.48482,Sat Apr 10 10:25:33 2021,4.1,4.699999999999989
-74.81998,38.48444,Sat Apr 10 10:26:34 2021,3.8,9.400000000000006
-74.8209,38.48368,Sat Apr 10 10:27:37 2021,3.4,10.300000000000011
-74.82135,38.48277,Sat Apr 10 10:28:40 2021,3.3,5.0
-74.82149,38.48173,Sat Apr 10 10:29:48 2021,3.4,1.1999999999999886
-74.82137,38.48074,Sat Apr 10 10:30:51 2021,3.4,3.0
-74.82114,38.47966,Sat Apr 10 10:32:01 2021,3.5,0.0
-74.82094,38.47855,Sat Apr 10 10:33:10 2021,3.5,-0.8000000000000114
-74.82072,38.47739,Sat Apr 10 10:34:20 2021,3.5,3.3000000000000114
-74.82038,38.47628,Sat Apr 10 10:35:31 2021,3.5,-1.0
-74.82,38.47523,Sat Apr 10 10:36:40 2021,3.5,-2.0999999999999943
-74.81952,38.47417,Sat Apr 10 10:37:51 2021,3.4,-1.8000000000000114
-74.81897,38.47316,Sat Apr 10 10:38:59 2021,3.6,-2.9000000000000057
-74.81831,38.47214,Sat Apr 10 10:40:10 2021,3.4,-1.5999999999999943
-74.8175,38.47121,Sat Apr 10 10:41:20 2021,3.4,-3.4000000000000057
-74.81672,38.47029,Sat Apr 10 10:42:31 2021,3.5,-1.3000000000000114
-74.81593,38.46937,Sat Apr 10 10:43:41 2021,3.3,-0.09999999999999432
-74.81525,38.46847,Sat Apr 10 10:44:51 2021,3.3,-2.6999999999999886
-74.81482,38.46746,Sat Apr 10 10:46:00 2021,3.3,0.19999999999998863
-74.81456,38.46639,Sat Apr 10 10:47:11 2021,3.4,6.0
-74.81442,38.46527,Sat Apr 10 10:48:21 2021,3.5,-2.4000000000000057
-74.81457,38.46413,Sat Apr 10 10:49:31 2021,3.5,1.5
-74.81473,38.46299,Sat Apr 10 10:50:40 2021,3.6,2.5
-74.81494,38.46184,Sat Apr 10 10:51:50 2021,3.5,2.0
-74.81518,38.46069,Sat Apr 10 10:53:01 2021,3.6,0.09999999999999432
-74.81532,38.45954,Sat Apr 10 10:54:11 2021,3.6,1.0
-74.81557,38.45836,Sat Apr 10 10:55:20 2021,3.7,4.199999999999989
-74.81571,38.45718,Sat Apr 10 10:56:30 2021,3.7,-2.4000000000000057
-74.81593,38.45602,Sat Apr 10 10:57:39 2021,3.6,5.199999999999989
-74.81612,38.45484,Sat Apr 10 10:58:51 2021,3.5,2.5999999999999943
-74.81634,38.45355,Sat Apr 10 11:00:11 2021,3.6,4.5
-74.81652,38.45242,Sat Apr 10 11:01:21 2021,3.6,2.9000000000000057
-74.81664,38.4513,Sat Apr 10 11:02:30 2021,3.5,0.5
-74.81681,38.45018,Sat Apr 10 11:03:40 2021,3.6,2.0999999999999943
-74.81701,38.44906,Sat Apr 10 11:04:49 2021,3.4,3.6999999999999886
-74.81716,38.44811,Sat Apr 10 11:05:50 2021,3.6,2.6999999999999886
-74.81731,38.44691,Sat Apr 10 11:07:01 2021,3.6,-0.8000000000000114
-74.81746,38.44577,Sat Apr 10 11:08:11 2021,3.6,-1.3000000000000114
-74.81763,38.44461,Sat Apr 10 11:09:20 2021,3.7,-0.4000000000000057
-74.81785,38.44348,Sat Apr 10 11:10:30 2021,3.5,0.6999999999999886
-74.818,38.44233,Sat Apr 10 11:11:40 2021,3.6,0.5999999999999943
-74.81818,38.44136,Sat Apr 10 11:12:41 2021,3.6,0.5999999999999943
-74.81836,38.44022,Sat Apr 10 11:13:51 2021,3.5,-1.0
-74.81858,38.43907,Sat Apr 10 11:15:01 2021,3.6,2.6999999999999886
-74.81875,38.4379,Sat Apr 10 11:16:10 2021,3.6,-0.09999999999999432
-74.8189,38.43675,Sat Apr 10 11:17:19 2021,3.6,-2.3000000000000114
-74.81906,38.43578,Sat Apr 10 11:18:20 2021,3.5,-2.6999999999999886
-74.81928,38.4346,Sat Apr 10 11:19:31 2021,3.5,-1.4000000000000057
-74.8195,38.43348,Sat Apr 10 11:20:40 2021,3.6,2.0999999999999943
-74.81974,38.43218,Sat Apr 10 11:22:01 2021,3.5,-1.3000000000000114
-74.81992,38.43107,Sat Apr 10 11:23:10 2021,3.4,-0.8000000000000114
-74.82008,38.42992,Sat Apr 10 11:24:21 2021,3.5,0.09999999999999432
-74.8202,38.4288,Sat Apr 10 11:25:30 2021,3.6,-2.0999999999999943
-74.82037,38.42763,Sat Apr 10 11:26:40 2021,3.5,-2.3000000000000114
-74.8206,38.42649,Sat Apr 10 11:27:50 2021,3.6,1.1999999999999886
-74.82078,38.42533,Sat Apr 10 11:29:00 2021,3.6,0.19999999999998863
-74.82093,38.42419,Sat Apr 10 11:30:11 2021,3.5,-2.0
-74.82109,38.42303,Sat Apr 10 11:31:20 2021,3.6,-2.1999999999999886
-74.82125,38.42189,Sat Apr 10 11:32:30 2021,3.6,0.0
-74.82145,38.42071,Sat Apr 10 11:33:40 2021,3.6,1.4000000000000057
-74.82162,38.41953,Sat Apr 10 11:34:51 2021,3.6,-2.5999999999999943
-74.82181,38.41837,Sat Apr 10 11:36:01 2021,3.7,1.6999999999999886
-74.822,38.41722,Sat Apr 10 11:37:09 2021,3.7,-2.5
-74.82223,38.41604,Sat Apr 10 11:38:20 2021,3.7,-2.4000000000000057
-74.82244,38.4149,Sat Apr 10 11:39:29 2021,3.6,-3.9000000000000057
-74.82266,38.41369,Sat Apr 10 11:40:41 2021,3.7,-7.099999999999994
-74.82287,38.41255,Sat Apr 10 11:41:51 2021,3.7,-3.0
-74.82309,38.41137,Sat Apr 10 11:43:01 2021,3.7,-3.6999999999999886
-74.82326,38.4102,Sat Apr 10 11:44:09 2021,3.7,-5.800000000000011
-74.82341,38.40917,Sat Apr 10 11:45:11 2021,3.7,-2.0
-74.82359,38.40797,Sat Apr 10 11:46:21 2021,3.7,-3.1999999999999886
-74.82376,38.40683,Sat Apr 10 11:47:30 2021,3.7,-4.199999999999989
-74.82395,38.40563,Sat Apr 10 11:48:40 2021,3.7,-2.5
-74.82416,38.40443,Sat Apr 10 11:49:51 2021,3.7,-3.8000000000000114
-74.82435,38.40322,Sat Apr 10 11:51:01 2021,3.7,-4.699999999999989
-74.82456,38.40207,Sat Apr 10 11:52:10 2021,3.6,-2.5
-74.82477,38.40086,Sat Apr 10 11:53:21 2021,3.8,-1.9000000000000057
-74.82498,38.39949,Sat Apr 10 11:54:40 2021,3.7,-2.6999999999999886
-74.82518,38.39832,Sat Apr 10 11:55:49 2021,3.8,-0.5
-74.82531,38.3971,Sat Apr 10 11:57:01 2021,3.7,-3.8000000000000114
-74.82545,38.39587,Sat Apr 10 11:58:11 2021,3.9,-4.300000000000011
-74.82567,38.39467,Sat Apr 10 11:59:20 2021,3.8,-7.800000000000011
-74.82582,38.39396,Sat Apr 10 12:00:01 2021,3.8,-6.699999999999989
-74.82607,38.39274,Sat Apr 10 12:01:11 2021,3.9,-2.8000000000000114
-74.82627,38.39153,Sat Apr 10 12:02:21 2021,3.7,-2.9000000000000057
-74.82643,38.39017,Sat Apr 10 12:03:40 2021,3.8,-5.0
-74.82661,38.38895,Sat Apr 10 12:04:51 2021,3.7,-6.900000000000006
-74.82681,38.38774,Sat Apr 10 12:06:00 2021,3.8,-1.0999999999999943
-74.82701,38.38655,Sat Apr 10 12:07:10 2021,3.7,-1.9000000000000057
-74.82719,38.38533,Sat Apr 10 12:08:21 2021,3.8,-4.199999999999989
-74.82738,38.38413,Sat Apr 10 12:09:30 2021,3.8,-5.199999999999989
-74.82757,38.3829,Sat Apr 10 12:10:40 2021,3.8,-4.5
-74.82779,38.38166,Sat Apr 10 12:11:51 2021,3.8,-5.400000000000006
-74.82802,38.38045,Sat Apr 10 12:13:01 2021,3.8,-3.6999999999999886
-74.82826,38.37905,Sat Apr 10 12:14:20 2021,3.8,-4.099999999999994
-74.82844,38.37784,Sat Apr 10 12:15:31 2021,3.7,-6.5
-74.82859,38.3766,Sat Apr 10 12:16:40 2021,3.9,-2.6999999999999886
-74.82885,38.37485,Sat Apr 10 12:18:20 2021,3.8,-3.0
-74.82906,38.37362,Sat Apr 10 12:19:31 2021,3.8,-7.5
-74.82923,38.37237,Sat Apr 10 12:20:40 2021,3.9,-7.5
-74.82944,38.37115,Sat Apr 10 12:21:51 2021,3.5,-4.900000000000006
-74.82963,38.37005,Sat Apr 10 12:23:01 2021,3.5,-6.099999999999994
-74.82985,38.36896,Sat Apr 10 12:24:10 2021,3.4,-2.1999999999999886
-74.83006,38.36781,Sat Apr 10 12:25:21 2021,3.5,-1.5
-74.83022,38.36669,Sat Apr 10 12:26:31 2021,3.5,-4.0
-74.8304,38.36557,Sat Apr 10 12:27:41 2021,3.6,-6.300000000000011
-74.83058,38.36426,Sat Apr 10 12:29:01 2021,3.6,-6.599999999999994
-74.83076,38.36312,Sat Apr 10 12:30:10 2021,3.6,-5.0
-74.83093,38.36213,Sat Apr 10 12:31:11 2021,3.4,-4.099999999999994
-74.83113,38.36104,Sat Apr 10 12:32:21 2021,3.3,-2.8000000000000114
-74.83129,38.35996,Sat Apr 10 12:33:29 2021,3.5,-4.099999999999994
-74.83144,38.35895,Sat Apr 10 12:34:31 2021,3.6,-5.300000000000011
-74.83161,38.35783,Sat Apr 10 12:35:40 2021,3.5,-5.599999999999994
-74.8318,38.35667,Sat Apr 10 12:36:51 2021,3.5,-3.1999999999999886
-74.832,38.35533,Sat Apr 10 12:38:11 2021,3.6,-5.400000000000006
-74.8322,38.35418,Sat Apr 10 12:39:21 2021,3.5,-2.4000000000000057
-74.83241,38.35304,Sat Apr 10 12:40:31 2021,3.5,-2.6999999999999886
-74.83259,38.35189,Sat Apr 10 12:41:40 2021,3.7,-5.0
-74.83276,38.35073,Sat Apr 10 12:42:50 2021,3.5,-6.199999999999989
-74.83292,38.34959,Sat Apr 10 12:44:01 2021,3.6,-6.599999999999994
-74.83309,38.34845,Sat Apr 10 12:45:09 2021,3.6,-4.5
-74.83322,38.34746,Sat Apr 10 12:46:10 2021,3.5,-3.9000000000000057
-74.83343,38.34633,Sat Apr 10 12:47:21 2021,3.5,-5.0
-74.83358,38.34517,Sat Apr 10 12:48:31 2021,3.6,-9.599999999999994
-74.83376,38.34398,Sat Apr 10 12:49:41 2021,3.6,-5.400000000000006
-74.83391,38.34282,Sat Apr 10 12:50:51 2021,3.5,-8.099999999999994
-74.83407,38.3417,Sat Apr 10 12:52:00 2021,3.6,-3.9000000000000057
-74.83422,38.34056,Sat Apr 10 12:53:10 2021,3.5,-8.800000000000011
-74.83446,38.33948,Sat Apr 10 12:54:18 2021,3.5,-3.5
-74.83462,38.33846,Sat Apr 10 12:55:20 2021,3.5,-9.5
-74.83485,38.3373,Sat Apr 10 12:56:31 2021,3.5,-5.800000000000011
-74.83507,38.33617,Sat Apr 10 12:57:39 2021,3.6,-5.5
-74.83521,38.33499,Sat Apr 10 12:58:50 2021,3.7,-9.5
-74.83543,38.33378,Sat Apr 10 13:00:01 2021,3.8,-8.099999999999994
-74.83566,38.33263,Sat Apr 10 13:01:09 2021,3.6,-5.900000000000006
-74.83578,38.33159,Sat Apr 10 13:02:11 2021,3.7,-7.5
-74.83592,38.3304,Sat Apr 10 13:03:20 2021,3.6,-7.599999999999994
-74.83607,38.32922,Sat Apr 10 13:04:30 2021,3.8,-5.400000000000006
-74.83626,38.32801,Sat Apr 10 13:05:41 2021,3.7,-9.300000000000011
-74.83652,38.32684,Sat Apr 10 13:06:51 2021,3.7,-7.699999999999989
-74.83677,38.32567,Sat Apr 10 13:08:01 2021,3.7,-8.0
-74.83697,38.32448,Sat Apr 10 13:09:11 2021,3.8,-9.199999999999989
-74.83718,38.3233,Sat Apr 10 13:10:20 2021,3.6,-6.699999999999989
-74.83735,38.3221,Sat Apr 10 13:11:30 2021,3.8,-7.400000000000006
-74.83753,38.32089,Sat Apr 10 13:12:39 2021,3.7,-7.099999999999994
-74.83771,38.3197,Sat Apr 10 13:13:50 2021,3.7,-8.0
-74.83788,38.31852,Sat Apr 10 13:15:00 2021,3.7,-9.099999999999994
-74.83802,38.31748,Sat Apr 10 13:16:01 2021,3.8,-10.900000000000006
-74.83825,38.31628,Sat Apr 10 13:17:10 2021,3.8,-6.099999999999994
-74.83843,38.3151,Sat Apr 10 13:18:21 2021,3.7,-6.800000000000011
-74.83861,38.31391,Sat Apr 10 13:19:31 2021,3.7,-7.5
-74.8388,38.31272,Sat Apr 10 13:20:40 2021,3.8,-10.099999999999994
-74.83902,38.3115,Sat Apr 10 13:21:51 2021,3.5,-5.0
-74.83913,38.31031,Sat Apr 10 13:23:01 2021,3.7,-10.5
-74.83928,38.30911,Sat Apr 10 13:24:10 2021,3.7,-6.400000000000006
-74.83944,38.30789,Sat Apr 10 13:25:20 2021,3.8,-8.300000000000011
-74.83958,38.30665,Sat Apr 10 13:26:30 2021,3.9,-6.599999999999994
