longitude,latitude,time
-157.86795,21.31008,Sat Jan  2 02:20:29 2021
-157.86794,21.31007,Sat Jan  2 02:23:29 2021
-157.86793,21.31005,Sat Jan  2 02:26:29 2021
-157.86799,21.31007,Sat Jan  2 02:35:31 2021
-157.86793,21.31003,Sat Jan  2 02:29:30 2021
-157.86797,21.31006,Sat Jan  2 02:32:27 2021
-157.868,21.31007,Sat Jan  2 02:50:27 2021
-157.86794,21.31004,Sat Jan  2 02:47:32 2021
-157.86798,21.31006,Sat Jan  2 02:44:28 2021
-157.86799,21.31004,Sat Jan  2 02:53:32 2021
-157.86797,21.31008,Sat Jan  2 02:59:32 2021
-157.86797,21.31004,Sat Jan  2 03:02:28 2021
-157.86798,21.31,Sat Jan  2 03:14:29 2021
-157.86799,21.31005,Sat Jan  2 03:05:34 2021
-157.86797,21.30999,Sat Jan  2 03:17:24 2021
-157.86803,21.31,Sat Jan  2 03:08:29 2021
-157.86801,21.31003,Sat Jan  2 03:11:35 2021
-157.86797,21.31,Sat Jan  2 03:23:26 2021
-157.86799,21.31003,Sat Jan  2 03:29:30 2021
-157.86797,21.31003,Sat Jan  2 03:26:29 2021
-157.86795,21.31003,Sat Jan  2 03:32:28 2021
-157.86797,21.31003,Sat Jan  2 03:35:29 2021
-157.86796,21.31001,Sat Jan  2 03:41:30 2021
-157.86796,21.31006,Sat Jan  2 03:38:29 2021
-157.86798,21.31007,Sat Jan  2 03:56:29 2021
-157.868,21.31001,Sat Jan  2 03:59:30 2021
-157.86799,21.31008,Sat Jan  2 04:05:31 2021
-157.86797,21.31007,Sat Jan  2 04:08:29 2021
-157.86799,21.31003,Sat Jan  2 04:02:28 2021
-157.86794,21.31004,Sat Jan  2 04:14:29 2021
-157.86798,21.31004,Sat Jan  2 04:11:29 2021
-157.86791,21.30999,Sat Jan  2 04:26:29 2021
-157.86789,21.31002,Sat Jan  2 04:23:30 2021
-157.86791,21.31006,Sat Jan  2 04:29:32 2021
-157.86796,21.31005,Sat Jan  2 04:20:28 2021
-157.86794,21.31006,Sat Jan  2 04:35:31 2021
-157.86798,21.31004,Sat Jan  2 04:44:28 2021
-157.86795,21.31001,Sat Jan  2 04:32:28 2021
-157.86795,21.31006,Sat Jan  2 04:41:32 2021
-157.86799,21.31008,Sat Jan  2 04:53:32 2021
-157.86795,21.31005,Sat Jan  2 04:38:29 2021
-157.86794,21.31003,Sat Jan  2 04:59:33 2021
-157.86794,21.31001,Sat Jan  2 05:02:28 2021
-157.86795,21.31004,Sat Jan  2 04:56:28 2021
-157.86793,21.31007,Sat Jan  2 05:17:34 2021
-157.86792,21.31009,Sat Jan  2 05:20:30 2021
-157.86797,21.31008,Sat Jan  2 05:11:35 2021
-157.86798,21.31003,Sat Jan  2 05:32:27 2021
-157.86794,21.31005,Sat Jan  2 05:35:31 2021
-157.86792,21.31008,Sat Jan  2 05:14:28 2021
-157.86793,21.31011,Sat Jan  2 05:23:33 2021
-157.86797,21.31002,Sat Jan  2 05:47:29 2021
-157.86792,21.31007,Sat Jan  2 05:29:33 2021
-157.86794,21.30999,Sat Jan  2 05:50:29 2021
-157.86798,21.31005,Sat Jan  2 05:41:29 2021
-157.86798,21.31004,Sat Jan  2 05:44:27 2021
-157.86797,21.31009,Sat Jan  2 05:38:29 2021
-157.86796,21.31001,Sat Jan  2 05:59:30 2021
-157.86799,21.30999,Sat Jan  2 06:11:30 2021
-157.868,21.31,Sat Jan  2 06:02:31 2021
-157.86798,21.31,Sat Jan  2 06:14:31 2021
-157.86795,21.31003,Sat Jan  2 05:53:30 2021
-157.86796,21.31003,Sat Jan  2 06:20:30 2021
-157.868,21.31004,Sat Jan  2 06:35:30 2021
-157.86797,21.31,Sat Jan  2 06:17:30 2021
-157.868,21.31003,Sat Jan  2 06:41:30 2021
-157.86797,21.31001,Sat Jan  2 06:44:34 2021
-157.86798,21.31002,Sat Jan  2 06:29:30 2021
-157.86797,21.30999,Sat Jan  2 06:23:30 2021
-157.86798,21.31003,Sat Jan  2 06:26:30 2021
-157.86798,21.31001,Sat Jan  2 06:32:30 2021
-157.86797,21.31004,Sat Jan  2 06:56:35 2021
-157.86801,21.31003,Sat Jan  2 06:38:32 2021
-157.86795,21.31001,Sat Jan  2 07:11:29 2021
-157.86792,21.31001,Sat Jan  2 07:14:30 2021
-157.86795,21.31007,Sat Jan  2 07:05:28 2021
-157.86793,21.31001,Sat Jan  2 07:08:29 2021
-157.86798,21.31006,Sat Jan  2 06:59:27 2021
-157.86794,21.31003,Sat Jan  2 07:29:29 2021
-157.86794,21.31006,Sat Jan  2 07:02:26 2021
-157.86792,21.31002,Sat Jan  2 07:20:28 2021
-157.86793,21.31006,Sat Jan  2 07:23:30 2021
-157.86795,21.31008,Sat Jan  2 07:26:29 2021
-157.86794,21.31001,Sat Jan  2 07:41:28 2021
-157.86791,21.31,Sat Jan  2 07:35:28 2021
-157.86793,21.31004,Sat Jan  2 07:50:33 2021
-157.86796,21.30997,Sat Jan  2 07:44:31 2021
-157.86792,21.31001,Sat Jan  2 07:32:28 2021
-157.86795,21.31002,Sat Jan  2 07:59:31 2021
-157.86794,21.31005,Sat Jan  2 07:53:30 2021
-157.86792,21.31002,Sat Jan  2 08:08:33 2021
-157.86791,21.31006,Sat Jan  2 08:05:32 2021
-157.86797,21.31006,Sat Jan  2 08:20:30 2021
-157.86794,21.3101,Sat Jan  2 08:14:31 2021
-157.86795,21.31008,Sat Jan  2 07:56:32 2021
-157.86798,21.31002,Sat Jan  2 08:26:30 2021
-157.86794,21.31005,Sat Jan  2 08:17:34 2021
-157.86797,21.31,Sat Jan  2 08:29:36 2021
-157.86796,21.31007,Sat Jan  2 08:02:34 2021
-157.86797,21.31004,Sat Jan  2 08:23:34 2021
-157.86797,21.31005,Sat Jan  2 08:38:30 2021
-157.86799,21.31002,Sat Jan  2 08:35:34 2021
-157.86794,21.31005,Sat Jan  2 08:47:35 2021
-157.868,21.31004,Sat Jan  2 08:44:29 2021
-157.86797,21.30999,Sat Jan  2 08:32:28 2021
-157.86786,21.31003,Sat Jan  2 08:53:26 2021
-157.86794,21.31002,Sat Jan  2 08:41:33 2021
-157.86791,21.31004,Sat Jan  2 08:59:28 2021
-157.86789,21.31007,Sat Jan  2 09:05:28 2021
-157.86799,21.31005,Sat Jan  2 09:14:31 2021
-157.86794,21.31005,Sat Jan  2 09:11:29 2021
-157.86786,21.31001,Sat Jan  2 08:56:30 2021
-157.86794,21.31008,Sat Jan  2 09:26:30 2021
-157.86794,21.31003,Sat Jan  2 09:32:31 2021
-157.86797,21.31004,Sat Jan  2 09:20:29 2021
-157.86796,21.31003,Sat Jan  2 09:35:29 2021
-157.86793,21.31008,Sat Jan  2 09:23:31 2021
-157.86793,21.31004,Sat Jan  2 09:08:31 2021
