longitude,latitude,time
-88.03296,30.67072,Thu Jan  6 02:12:59 2022
-88.03141,30.65908,Thu Jan  6 02:03:39 2022
-88.0313,30.6621,Thu Jan  6 02:05:59 2022
-88.03622,30.68088,Thu Jan  6 02:22:39 2022
-88.03631,30.67966,Thu Jan  6 02:21:29 2022
-88.03448,30.67464,Thu Jan  6 02:16:39 2022
-88.03576,30.69044,Thu Jan  6 02:30:49 2022
-88.03136,30.65473,Thu Jan  6 02:00:09 2022
-88.0325,30.63993,Thu Jan  6 01:49:20 2022
-88.03545,30.69309,Thu Jan  6 02:33:00 2022
-88.03513,30.67582,Thu Jan  6 02:17:48 2022
-88.03166,30.64966,Thu Jan  6 01:56:20 2022
-88.03623,30.6858,Thu Jan  6 02:26:59 2022
-88.03738,30.70164,Thu Jan  6 02:39:58 2022
-88.03546,30.69188,Thu Jan  6 02:31:59 2022
-88.03577,30.69446,Thu Jan  6 02:34:09 2022
-88.03866,30.71023,Thu Jan  6 02:46:59 2022
-88.03909,30.71354,Thu Jan  6 02:50:29 2022
-88.03647,30.69731,Thu Jan  6 02:36:30 2022
-88.03965,30.71625,Thu Jan  6 02:52:49 2022
-88.03145,30.66363,Thu Jan  6 02:07:09 2022
-88.03925,30.71488,Thu Jan  6 02:51:39 2022
-88.03683,30.69875,Thu Jan  6 02:37:40 2022
-88.04086,30.72172,Thu Jan  6 02:57:29 2022
-88.03858,30.70907,Thu Jan  6 02:45:50 2022
-88.04073,30.72029,Thu Jan  6 02:56:18 2022
-88.03884,30.71128,Thu Jan  6 02:48:10 2022
-88.03614,30.68199,Thu Jan  6 02:23:40 2022
-88.03763,30.70317,Thu Jan  6 02:41:10 2022
-88.03795,30.70461,Thu Jan  6 02:42:18 2022
-88.03834,30.70613,Thu Jan  6 02:43:30 2022
-88.0412,30.72461,Thu Jan  6 02:59:49 2022
-88.03617,30.68462,Thu Jan  6 02:25:58 2022
-88.03375,30.67328,Thu Jan  6 02:15:20 2022
-88.03619,30.68718,Thu Jan  6 02:28:09 2022
-88.04024,30.71758,Thu Jan  6 02:54:00 2022
-88.04227,30.73824,Thu Jan  6 03:11:39 2022
-88.04055,30.71894,Thu Jan  6 02:55:09 2022
-88.04236,30.73229,Thu Jan  6 03:05:49 2022
-88.04155,30.73972,Thu Jan  6 03:14:00 2022
-88.04256,30.73379,Thu Jan  6 03:06:59 2022
-88.04266,30.73515,Thu Jan  6 03:08:09 2022
-88.03567,30.67706,Thu Jan  6 02:18:59 2022
-88.04254,30.73736,Thu Jan  6 03:10:30 2022
-88.03609,30.6783,Thu Jan  6 02:20:10 2022
-88.04088,30.74168,Thu Jan  6 03:16:39 2022
-88.03986,30.74424,Thu Jan  6 03:20:09 2022
-88.03708,30.7002,Thu Jan  6 02:38:49 2022
-88.04192,30.73898,Thu Jan  6 03:12:48 2022
-88.03612,30.68331,Thu Jan  6 02:24:49 2022
-88.04127,30.74068,Thu Jan  6 03:15:20 2022
-88.04267,30.73634,Thu Jan  6 03:09:19 2022
-88.04018,30.74346,Thu Jan  6 03:19:00 2022
-88.03853,30.7077,Thu Jan  6 02:44:40 2022
-88.03607,30.6886,Thu Jan  6 02:29:19 2022
-88.03862,30.74481,Thu Jan  6 03:31:59 2022
-88.0386,30.74486,Thu Jan  6 03:28:28 2022
-88.03617,30.69586,Thu Jan  6 02:35:19 2022
-88.03859,30.74483,Thu Jan  6 03:29:39 2022
-88.03892,30.74491,Thu Jan  6 03:24:59 2022
-88.03864,30.74482,Thu Jan  6 03:35:40 2022
-88.03878,30.74509,Thu Jan  6 03:41:12 2022
-88.03954,30.74487,Thu Jan  6 03:21:20 2022
-88.03871,30.74522,Thu Jan  6 03:45:40 2022
-88.03865,30.74483,Thu Jan  6 03:33:08 2022
-88.03871,30.74484,Thu Jan  6 03:26:08 2022
-88.03876,30.74524,Thu Jan  6 03:43:19 2022
-88.04211,30.73055,Thu Jan  6 03:04:29 2022
-88.03862,30.74481,Thu Jan  6 03:34:20 2022
-88.0386,30.74486,Thu Jan  6 03:27:18 2022
-88.03874,30.74519,Thu Jan  6 03:46:48 2022
-88.03865,30.74485,Thu Jan  6 03:37:59 2022
-88.03861,30.74483,Thu Jan  6 03:39:08 2022
-88.03868,30.7448,Thu Jan  6 03:40:09 2022
-88.03864,30.74481,Thu Jan  6 03:30:49 2022
-88.03874,30.74521,Thu Jan  6 03:44:30 2022
-88.03854,30.74519,Thu Jan  6 03:52:08 2022
-88.03857,30.74523,Thu Jan  6 04:01:19 2022
-88.039,30.71229,Thu Jan  6 02:49:18 2022
-88.03856,30.74516,Thu Jan  6 03:56:39 2022
-88.03859,30.74518,Thu Jan  6 04:05:59 2022
-88.03853,30.74543,Thu Jan  6 04:08:09 2022
-88.03855,30.74517,Thu Jan  6 03:55:38 2022
-88.03931,30.74512,Thu Jan  6 03:22:30 2022
-88.03856,30.74524,Thu Jan  6 04:03:40 2022
-88.03856,30.74541,Thu Jan  6 04:12:40 2022
-88.03871,30.74526,Thu Jan  6 03:50:02 2022
-88.03857,30.7452,Thu Jan  6 03:58:59 2022
-88.03857,30.74522,Thu Jan  6 04:00:10 2022
-88.041,30.72313,Thu Jan  6 02:58:38 2022
-88.03853,30.74543,Thu Jan  6 04:09:18 2022
-88.03856,30.74518,Thu Jan  6 03:54:30 2022
-88.03874,30.74489,Thu Jan  6 04:21:18 2022
-88.03878,30.7449,Thu Jan  6 04:22:30 2022
-88.03854,30.74542,Thu Jan  6 04:15:19 2022
-88.03855,30.74542,Thu Jan  6 04:10:29 2022
-88.03873,30.74486,Thu Jan  6 04:25:59 2022
-88.03874,30.74487,Thu Jan  6 04:28:28 2022
-88.03877,30.74488,Thu Jan  6 04:20:00 2022
-88.03863,30.74485,Thu Jan  6 03:36:50 2022
-88.03851,30.74538,Thu Jan  6 04:07:03 2022
-88.03873,30.74487,Thu Jan  6 04:31:00 2022
-88.03881,30.74489,Thu Jan  6 04:34:28 2022
-88.03867,30.74505,Thu Jan  6 04:18:50 2022
-88.03876,30.7452,Thu Jan  6 03:42:18 2022
-88.03874,30.74486,Thu Jan  6 04:36:49 2022
-88.03874,30.74486,Thu Jan  6 04:27:08 2022
-88.03853,30.7454,Thu Jan  6 04:14:00 2022
-88.0405,30.74258,Thu Jan  6 03:17:48 2022
-88.03874,30.74517,Thu Jan  6 03:47:58 2022
-88.03914,30.74502,Thu Jan  6 03:23:38 2022
-88.03879,30.7449,Thu Jan  6 04:23:40 2022
-88.03884,30.74502,Thu Jan  6 04:45:49 2022
-88.03885,30.74504,Thu Jan  6 04:48:08 2022
-88.03884,30.74503,Thu Jan  6 04:46:59 2022
-88.03874,30.74487,Thu Jan  6 04:33:18 2022
-88.03882,30.74492,Thu Jan  6 04:42:31 2022
-88.03884,30.74501,Thu Jan  6 04:43:32 2022
-88.03885,30.74501,Thu Jan  6 04:44:38 2022
-88.03873,30.74485,Thu Jan  6 04:37:58 2022
-88.03858,30.74525,Thu Jan  6 04:02:30 2022
-88.03856,30.74522,Thu Jan  6 04:04:49 2022
-88.03885,30.74504,Thu Jan  6 04:57:39 2022
-88.03885,30.74504,Thu Jan  6 04:49:30 2022
-88.03884,30.74501,Thu Jan  6 04:50:39 2022
-88.03875,30.74488,Thu Jan  6 04:39:09 2022
-88.03884,30.74502,Thu Jan  6 04:51:49 2022
-88.03875,30.74487,Thu Jan  6 04:41:30 2022
-88.03855,30.74541,Thu Jan  6 04:11:38 2022
-88.03887,30.74502,Thu Jan  6 04:55:18 2022
-88.03885,30.74502,Thu Jan  6 04:56:29 2022
-88.03883,30.74506,Thu Jan  6 05:04:59 2022
-88.03884,30.74503,Thu Jan  6 05:01:30 2022
-88.03884,30.74502,Thu Jan  6 04:54:08 2022
-88.03856,30.74539,Thu Jan  6 04:16:29 2022
-88.03884,30.74504,Thu Jan  6 05:07:09 2022
-88.03882,30.74504,Thu Jan  6 04:59:50 2022
-88.03884,30.74503,Thu Jan  6 05:10:40 2022
-88.03877,30.74487,Thu Jan  6 05:11:42 2022
-88.03872,30.74521,Thu Jan  6 03:49:00 2022
-88.03875,30.74482,Thu Jan  6 05:24:30 2022
-88.03859,30.74519,Thu Jan  6 03:51:05 2022
-88.03857,30.74599,Thu Jan  6 05:28:00 2022
-88.03855,30.74519,Thu Jan  6 03:53:20 2022
-88.03863,30.74485,Thu Jan  6 05:12:43 2022
-88.03884,30.74503,Thu Jan  6 05:08:19 2022
-88.03634,30.75252,Thu Jan  6 05:33:59 2022
-88.03862,30.74487,Thu Jan  6 05:17:19 2022
-88.03871,30.74486,Thu Jan  6 04:32:08 2022
-88.03468,30.75548,Thu Jan  6 05:36:20 2022
-88.03855,30.7452,Thu Jan  6 03:57:49 2022
-88.03862,30.74488,Thu Jan  6 05:13:50 2022
-88.03707,30.75083,Thu Jan  6 05:32:39 2022
-88.03557,30.75399,Thu Jan  6 05:35:09 2022
-88.03866,30.74485,Thu Jan  6 05:21:59 2022
-88.03879,30.74487,Thu Jan  6 04:35:39 2022
-88.03387,30.75696,Thu Jan  6 05:37:29 2022
-88.03872,30.74483,Thu Jan  6 05:23:10 2022
-88.03863,30.74485,Thu Jan  6 05:18:28 2022
-88.03291,30.75845,Thu Jan  6 05:38:40 2022
-88.0303,30.76292,Thu Jan  6 05:42:09 2022
-88.03875,30.74486,Thu Jan  6 04:40:19 2022
-88.02485,30.77154,Thu Jan  6 05:48:58 2022
-88.02392,30.77302,Thu Jan  6 05:50:08 2022
-88.03875,30.74487,Thu Jan  6 05:25:39 2022
-88.0387,30.74527,Thu Jan  6 05:26:49 2022
-88.03196,30.75988,Thu Jan  6 05:39:49 2022
-88.03838,30.74698,Thu Jan  6 05:29:09 2022
-88.02951,30.76421,Thu Jan  6 05:43:10 2022
-88.03818,30.74819,Thu Jan  6 05:30:19 2022
-88.02862,30.76566,Thu Jan  6 05:44:19 2022
-88.01836,30.77999,Thu Jan  6 05:56:08 2022
-88.02576,30.77004,Thu Jan  6 05:47:49 2022
-88.03857,30.74528,Thu Jan  6 04:17:40 2022
-88.02166,30.77604,Thu Jan  6 05:52:40 2022
-88.01197,30.78554,Thu Jan  6 06:02:19 2022
-88.01176,30.78695,Thu Jan  6 06:03:29 2022
-88.03884,30.74504,Thu Jan  6 04:58:48 2022
-88.01956,30.77885,Thu Jan  6 05:55:00 2022
-88.02763,30.76711,Thu Jan  6 05:45:29 2022
-88.0125,30.79119,Thu Jan  6 06:06:50 2022
-88.02675,30.76864,Thu Jan  6 05:46:40 2022
-88.01691,30.78098,Thu Jan  6 05:57:19 2022
-88.01295,30.79301,Thu Jan  6 06:08:10 2022
-88.01408,30.79802,Thu Jan  6 06:11:49 2022
-88.03884,30.74505,Thu Jan  6 05:02:39 2022
-88.01192,30.78839,Thu Jan  6 06:04:39 2022
-88.01261,30.80393,Thu Jan  6 06:16:49 2022
-88.03875,30.74487,Thu Jan  6 04:24:50 2022
-88.03885,30.74505,Thu Jan  6 05:06:00 2022
-88.01339,30.79481,Thu Jan  6 06:09:29 2022
-88.03874,30.74487,Thu Jan  6 04:29:50 2022
-88.0026,30.80629,Thu Jan  6 06:24:59 2022
-87.99773,30.80641,Thu Jan  6 06:28:29 2022
-88.01409,30.80135,Thu Jan  6 06:14:20 2022
-87.99615,30.80674,Thu Jan  6 06:29:39 2022
-87.99464,30.80718,Thu Jan  6 06:30:49 2022
-87.99031,30.80935,Thu Jan  6 06:34:19 2022
-88.01151,30.80468,Thu Jan  6 06:17:58 2022
-88.01363,30.79642,Thu Jan  6 06:10:39 2022
-87.98598,30.81149,Thu Jan  6 06:37:50 2022
-88.03862,30.74488,Thu Jan  6 05:16:08 2022
-87.98451,30.81199,Thu Jan  6 06:38:58 2022
-88.00572,30.80655,Thu Jan  6 06:22:40 2022
-88.00416,30.80649,Thu Jan  6 06:23:50 2022
-88.01369,30.80281,Thu Jan  6 06:15:28 2022
-88.03865,30.74485,Thu Jan  6 05:19:38 2022
-87.99178,30.80853,Thu Jan  6 06:33:08 2022
-88.03884,30.74501,Thu Jan  6 04:52:59 2022
-87.98296,30.81258,Thu Jan  6 06:40:10 2022
-87.96509,30.82046,Thu Jan  6 06:54:19 2022
-87.9664,30.81967,Thu Jan  6 06:53:09 2022
-87.97831,30.8142,Thu Jan  6 06:43:40 2022
-87.99938,30.80626,Thu Jan  6 06:27:18 2022
-87.95935,30.82086,Thu Jan  6 06:58:49 2022
-87.97518,30.81527,Thu Jan  6 06:46:00 2022
-87.99322,30.80786,Thu Jan  6 06:32:00 2022
-87.95612,30.82105,Thu Jan  6 07:01:10 2022
-87.97225,30.81657,Thu Jan  6 06:48:19 2022
-87.97084,30.81729,Thu Jan  6 06:49:28 2022
-87.96934,30.81799,Thu Jan  6 06:50:39 2022
-88.03884,30.74505,Thu Jan  6 05:00:29 2022
-87.98895,30.8102,Thu Jan  6 06:35:28 2022
-87.94614,30.82396,Thu Jan  6 07:09:49 2022
-87.94547,30.82491,Thu Jan  6 07:10:59 2022
-87.9449,30.82593,Thu Jan  6 07:12:10 2022
-87.96389,30.8207,Thu Jan  6 06:55:20 2022
-88.03103,30.76139,Thu Jan  6 05:40:59 2022
-88.03884,30.74505,Thu Jan  6 05:03:50 2022
-87.96095,30.82078,Thu Jan  6 06:57:38 2022
-87.94412,30.83069,Thu Jan  6 07:16:59 2022
-87.95774,30.82094,Thu Jan  6 07:00:00 2022
-87.94432,30.8332,Thu Jan  6 07:19:19 2022
-87.94442,30.8369,Thu Jan  6 07:22:50 2022
-88.03884,30.74504,Thu Jan  6 05:09:29 2022
-87.94427,30.8358,Thu Jan  6 07:21:38 2022
-88.03862,30.74488,Thu Jan  6 05:14:58 2022
-87.96242,30.82073,Thu Jan  6 06:56:30 2022
-88.02293,30.77445,Thu Jan  6 05:51:19 2022
-87.94416,30.83191,Thu Jan  6 07:18:08 2022
-88.03866,30.74484,Thu Jan  6 05:20:49 2022
-88.02061,30.77742,Thu Jan  6 05:53:49 2022
-88.01533,30.78183,Thu Jan  6 05:58:30 2022
-88.01391,30.78269,Thu Jan  6 05:59:39 2022
-88.01257,30.78423,Thu Jan  6 06:01:10 2022
-87.9444,30.82826,Thu Jan  6 07:14:38 2022
-88.03772,30.74948,Thu Jan  6 05:31:29 2022
-88.01223,30.78988,Thu Jan  6 06:05:49 2022
-88.00725,30.80638,Thu Jan  6 06:21:30 2022
-88.00099,30.80618,Thu Jan  6 06:26:08 2022
-87.98141,30.81307,Thu Jan  6 06:41:20 2022
-87.97673,30.81474,Thu Jan  6 06:44:50 2022
-88.01436,30.79984,Thu Jan  6 06:13:10 2022
-87.96769,30.81882,Thu Jan  6 06:52:00 2022
-88.01021,30.80542,Thu Jan  6 06:19:10 2022
-88.00878,30.80583,Thu Jan  6 06:20:19 2022
-87.94422,30.82949,Thu Jan  6 07:15:50 2022
-87.97992,30.81364,Thu Jan  6 06:42:28 2022
-87.97366,30.8159,Thu Jan  6 06:47:10 2022
-87.94436,30.8345,Thu Jan  6 07:20:30 2022
-87.94709,30.82319,Thu Jan  6 07:08:40 2022
-87.94456,30.82698,Thu Jan  6 07:13:20 2022
