longitude,latitude,time,SOG,Angle Difference
-90.01874,29.95035,Tue Aug 17 01:30:19 2021,6.5,3.5999999999999943
-90.01711,29.94931,Tue Aug 17 01:31:24 2021,5.6,6.599999999999994
-90.01519,29.94835,Tue Aug 17 01:32:34 2021,6.3,2.299999999999997
-90.01335,29.94746,Tue Aug 17 01:33:35 2021,6.6,1.5
-90.01119,29.94648,Tue Aug 17 01:34:44 2021,6.7,-0.7000000000000028
-90.00929,29.94561,Tue Aug 17 01:35:45 2021,6.8,0.5
-90.00704,29.94454,Tue Aug 17 01:36:55 2021,6.8,-1.5
-90.00489,29.94345,Tue Aug 17 01:38:04 2021,6.8,0.4000000000000057
-90.00271,29.94234,Tue Aug 17 01:39:14 2021,6.7,0.5
-90.00061,29.94121,Tue Aug 17 01:40:25 2021,6.2,-0.9000000000000057
-89.99871,29.94016,Tue Aug 17 01:41:35 2021,6.0,0.4000000000000057
-89.99691,29.93916,Tue Aug 17 01:42:44 2021,5.8,-3.0999999999999943
-89.99523,29.93814,Tue Aug 17 01:43:55 2021,5.1,8.200000000000003
-89.9937,29.93738,Tue Aug 17 01:45:04 2021,4.4,-0.5999999999999943
-89.99257,29.93699,Tue Aug 17 01:46:06 2021,2.7,-15.5
-89.99206,29.93693,Tue Aug 17 01:47:14 2021,0.7,-71.7
-89.99193,29.93708,Tue Aug 17 01:48:24 2021,0.6,-104.5
-89.99185,29.93714,Tue Aug 17 01:49:28 2021,0.2,72.5
-89.99186,29.93712,Tue Aug 17 01:50:35 2021,0.1,81.5
-89.99185,29.9371,Tue Aug 17 01:51:43 2021,0.1,81.5
-89.99183,29.9371,Tue Aug 17 01:52:44 2021,0.1,81.5
-89.99183,29.93712,Tue Aug 17 01:53:54 2021,0.0,80.5
-89.99183,29.93712,Tue Aug 17 01:54:55 2021,0.0,81.5
-89.99183,29.93711,Tue Aug 17 01:56:04 2021,0.0,81.5
-89.99184,29.93709,Tue Aug 17 01:57:15 2021,0.0,81.5
-89.99185,29.93712,Tue Aug 17 01:58:19 2021,1.1,-178.7
-89.99208,29.93697,Tue Aug 17 01:59:21 2021,3.5,-0.09999999999999432
-89.99139,29.93646,Tue Aug 17 02:00:08 2021,3.6,10.099999999999994
-89.991,29.93664,Tue Aug 17 02:01:10 2021,1.7,12.0
-89.99111,29.9367,Tue Aug 17 02:02:14 2021,0.1,-83.9
-89.99103,29.93663,Tue Aug 17 02:03:17 2021,0.4,-112.80000000000001
-89.991,29.93665,Tue Aug 17 02:04:21 2021,0.5,52.10000000000002
-89.99089,29.93678,Tue Aug 17 02:05:22 2021,0.1,89.5
-89.99085,29.93677,Tue Aug 17 02:06:25 2021,0.2,-108.5
-89.99087,29.93678,Tue Aug 17 02:07:34 2021,0.0,-101.5
-89.99084,29.93676,Tue Aug 17 02:08:38 2021,0.3,141.60000000000002
-89.9908,29.93675,Tue Aug 17 02:09:44 2021,0.2,145.39999999999998
-89.99079,29.93673,Tue Aug 17 02:10:46 2021,0.1,-40.10000000000002
-89.99079,29.93672,Tue Aug 17 02:11:54 2021,0.2,-76.6
-89.99077,29.93672,Tue Aug 17 02:13:04 2021,0.1,-126.30000000000001
-89.99072,29.9367,Tue Aug 17 02:14:07 2021,0.1,178.89999999999998
-89.99072,29.93672,Tue Aug 17 02:15:15 2021,0.0,-178.1
-89.99073,29.93672,Tue Aug 17 02:16:24 2021,0.0,-177.1
-89.99074,29.93671,Tue Aug 17 02:17:35 2021,0.0,-177.1
-89.99074,29.93672,Tue Aug 17 02:18:44 2021,0.0,-176.1
-89.99072,29.9367,Tue Aug 17 02:19:45 2021,0.0,-176.1
-89.99072,29.93671,Tue Aug 17 02:20:54 2021,0.0,-175.1
-89.99072,29.93671,Tue Aug 17 02:22:05 2021,0.0,-176.1
-89.99071,29.93671,Tue Aug 17 02:23:15 2021,0.0,-176.1
-89.99074,29.9367,Tue Aug 17 02:24:25 2021,0.0,-175.1
-89.99072,29.9367,Tue Aug 17 02:25:34 2021,0.0,-176.1
-89.9907,29.93671,Tue Aug 17 02:26:43 2021,0.0,-176.1
-89.99074,29.93671,Tue Aug 17 02:27:45 2021,0.0,-175.1
-89.99073,29.93669,Tue Aug 17 02:28:55 2021,0.0,-175.1
-89.99072,29.93669,Tue Aug 17 02:30:03 2021,0.0,-175.1
-89.99074,29.93671,Tue Aug 17 02:31:04 2021,0.0,-175.1
-89.99073,29.9367,Tue Aug 17 02:32:14 2021,0.0,-175.1
-89.99073,29.9367,Tue Aug 17 02:33:25 2021,0.0,-174.1
-89.99074,29.93672,Tue Aug 17 02:34:35 2021,0.0,-174.1
-89.99074,29.93672,Tue Aug 17 02:35:45 2021,0.0,-173.1
-89.99074,29.93671,Tue Aug 17 02:36:55 2021,0.0,-173.1
-89.99074,29.93671,Tue Aug 17 02:38:04 2021,0.0,-173.1
-89.99072,29.93669,Tue Aug 17 02:39:14 2021,0.0,-173.1
-89.99075,29.93669,Tue Aug 17 02:40:25 2021,0.0,-173.1
-89.9907,29.9367,Tue Aug 17 02:41:34 2021,0.0,-173.1
-89.99074,29.9367,Tue Aug 17 02:42:35 2021,0.0,-173.1
-89.99075,29.93669,Tue Aug 17 02:43:44 2021,0.0,-173.1
-89.99074,29.93668,Tue Aug 17 02:44:55 2021,0.0,-173.1
-89.99073,29.93671,Tue Aug 17 02:46:04 2021,0.0,-173.1
-89.99072,29.93669,Tue Aug 17 02:47:14 2021,0.0,-173.1
-89.99073,29.93671,Tue Aug 17 02:48:25 2021,0.0,-173.1
-89.99073,29.93671,Tue Aug 17 02:49:35 2021,0.0,-173.1
-89.99073,29.93671,Tue Aug 17 02:50:44 2021,0.0,-173.1
-89.99074,29.93671,Tue Aug 17 02:51:45 2021,0.0,-173.1
-89.99073,29.9367,Tue Aug 17 02:52:55 2021,0.1,-173.1
-89.99074,29.93672,Tue Aug 17 02:54:05 2021,0.0,-173.1
-89.99076,29.93668,Tue Aug 17 02:55:14 2021,0.0,-173.1
-89.99073,29.93671,Tue Aug 17 02:56:24 2021,0.0,-172.1
-89.99073,29.93667,Tue Aug 17 02:57:34 2021,0.1,-172.1
-89.99072,29.93672,Tue Aug 17 02:58:44 2021,0.0,-172.1
-89.99072,29.93673,Tue Aug 17 02:59:55 2021,0.1,-173.1
-89.99072,29.93673,Tue Aug 17 03:00:05 2021,0.1,-173.1
-89.99072,29.93672,Tue Aug 17 03:01:14 2021,0.0,-173.1
-89.99073,29.93671,Tue Aug 17 03:02:25 2021,0.0,-172.1
-89.99071,29.9367,Tue Aug 17 03:03:34 2021,0.0,-172.1
-89.99074,29.93671,Tue Aug 17 03:04:35 2021,0.2,-48.0
-89.99068,29.93633,Tue Aug 17 03:05:38 2021,4.2,-177.8
-89.98988,29.93545,Tue Aug 17 03:06:41 2021,5.4,-13.5
-89.98806,29.93449,Tue Aug 17 03:07:44 2021,6.0,19.299999999999997
-89.98713,29.93479,Tue Aug 17 03:08:47 2021,0.3,124.6
-89.98708,29.93477,Tue Aug 17 03:09:48 2021,0.0,102.30000000000001
-89.98712,29.93479,Tue Aug 17 03:10:54 2021,0.0,-5.100000000000023
-89.98709,29.93474,Tue Aug 17 03:11:58 2021,0.9,9.300000000000011
-89.98763,29.93444,Tue Aug 17 03:13:02 2021,2.4,-0.5
-89.98789,29.93375,Tue Aug 17 03:14:05 2021,3.2,9.300000000000011
-89.98727,29.93293,Tue Aug 17 03:15:08 2021,3.2,27.80000000000001
-89.98669,29.93252,Tue Aug 17 03:16:10 2021,1.9,83.5
-89.98631,29.93234,Tue Aug 17 03:17:11 2021,0.7,92.5
-89.98626,29.93248,Tue Aug 17 03:18:14 2021,0.4,8.5
-89.98635,29.93265,Tue Aug 17 03:19:18 2021,0.7,16.80000000000001
-89.98622,29.93283,Tue Aug 17 03:20:22 2021,0.8,88.80000000000001
-89.98625,29.93291,Tue Aug 17 03:21:25 2021,0.8,-10.100000000000023
-89.98629,29.93294,Tue Aug 17 03:22:26 2021,0.3,136.39999999999998
-89.98616,29.93289,Tue Aug 17 03:23:27 2021,0.1,103.9
-89.98611,29.9329,Tue Aug 17 03:24:33 2021,0.2,72.1
-89.98611,29.93293,Tue Aug 17 03:25:36 2021,0.1,-37.0
-89.98668,29.93307,Tue Aug 17 03:26:37 2021,3.9,-4.699999999999989
-89.98789,29.93382,Tue Aug 17 03:27:41 2021,4.0,1.8999999999999773
-89.98901,29.93479,Tue Aug 17 03:28:45 2021,4.9,4.100000000000023
-89.99,29.93576,Tue Aug 17 03:29:48 2021,3.7,5.800000000000011
-89.99036,29.93622,Tue Aug 17 03:30:49 2021,0.4,27.30000000000001
-89.9904,29.93629,Tue Aug 17 03:31:53 2021,0.8,-10.600000000000023
-89.99048,29.93633,Tue Aug 17 03:32:55 2021,0.1,-160.6
-89.99043,29.93631,Tue Aug 17 03:34:04 2021,0.0,-152.6
-89.99045,29.93633,Tue Aug 17 03:35:14 2021,0.0,-152.6
-89.99046,29.93634,Tue Aug 17 03:36:25 2021,0.0,-151.6
