longitude,latitude,time,SOG,Angle Difference
-90.8421,30.05555,Mon Jan 14 03:45:27 2019,0.0,101.0
-90.84208,30.05556,Mon Jan 14 03:46:37 2019,0.1,157.0
-90.8421,30.05558,Mon Jan 14 03:47:47 2019,0.0,146.0
-90.84209,30.05557,Mon Jan 14 03:49:06 2019,0.0,96.0
-90.84207,30.05555,Mon Jan 14 03:50:27 2019,0.1,80.0
-90.84212,30.05559,Mon Jan 14 03:52:07 2019,0.0,-167.0
-90.84212,30.05555,Mon Jan 14 03:53:26 2019,0.2,9.0
-90.84212,30.05553,Mon Jan 14 03:55:06 2019,0.1,172.10000000000002
-90.84216,30.05561,Mon Jan 14 03:56:17 2019,0.3,174.3
-90.84217,30.0556,Mon Jan 14 03:57:27 2019,0.2,12.599999999999994
-90.84221,30.0555,Mon Jan 14 03:59:27 2019,0.2,61.0
-90.84222,30.05549,Mon Jan 14 04:00:06 2019,0.1,128.0
-90.84225,30.05551,Mon Jan 14 04:01:16 2019,0.1,-176.39999999999998
-90.84228,30.05554,Mon Jan 14 04:02:26 2019,0.1,133.0
-90.84235,30.05554,Mon Jan 14 04:03:37 2019,0.2,89.0
-90.84232,30.05548,Mon Jan 14 04:04:47 2019,0.3,32.0
-90.84232,30.05536,Mon Jan 14 04:05:48 2019,0.3,44.0
-90.84238,30.05531,Mon Jan 14 04:06:58 2019,0.2,99.5
-90.84239,30.05532,Mon Jan 14 04:08:07 2019,0.1,140.0
-90.84244,30.05532,Mon Jan 14 04:09:08 2019,0.3,124.0
-90.8425,30.0553,Mon Jan 14 04:10:17 2019,0.2,47.900000000000006
-90.84252,30.05519,Mon Jan 14 04:11:18 2019,0.5,46.0
-90.84255,30.05507,Mon Jan 14 04:12:27 2019,0.5,76.0
-90.84264,30.05493,Mon Jan 14 04:13:37 2019,0.4,66.30000000000001
-90.8427,30.05496,Mon Jan 14 04:14:48 2019,0.3,-171.0
-90.84268,30.05509,Mon Jan 14 04:15:57 2019,0.5,-144.0
-90.84256,30.05527,Mon Jan 14 04:17:17 2019,0.6,-141.0
-90.84247,30.05544,Mon Jan 14 04:18:26 2019,0.5,-130.5
-90.84242,30.0555,Mon Jan 14 04:19:47 2019,0.2,-140.0
-90.84243,30.0556,Mon Jan 14 04:21:17 2019,0.1,16.0
-90.84239,30.05543,Mon Jan 14 04:22:47 2019,0.3,133.0
-90.84272,30.05558,Mon Jan 14 04:23:50 2019,1.3,158.0
-90.8435,30.0556,Mon Jan 14 04:25:07 2019,2.5,150.0
-90.84481,30.05536,Mon Jan 14 04:26:47 2019,2.0,137.0
-90.84532,30.05524,Mon Jan 14 04:27:48 2019,1.5,131.0
-90.84581,30.05521,Mon Jan 14 04:28:56 2019,1.2,151.10000000000002
-90.84619,30.05532,Mon Jan 14 04:30:08 2019,1.0,162.0
-90.84654,30.05538,Mon Jan 14 04:31:16 2019,1.1,157.10000000000002
-90.84717,30.05549,Mon Jan 14 04:32:26 2019,2.1,161.0
-90.84813,30.05577,Mon Jan 14 04:34:16 2019,1.2,163.0
-90.84839,30.05585,Mon Jan 14 04:35:28 2019,0.3,166.0
-90.84843,30.0559,Mon Jan 14 04:36:29 2019,0.2,-165.0
-90.84854,30.05594,Mon Jan 14 04:37:37 2019,0.3,174.0
-90.84868,30.05594,Mon Jan 14 04:39:07 2019,0.1,-13.0
-90.84849,30.0559,Mon Jan 14 04:40:37 2019,0.2,89.0
-90.84846,30.05589,Mon Jan 14 04:42:07 2019,0.1,-15.0
-90.84841,30.05587,Mon Jan 14 04:43:56 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 04:45:56 2019,0.0,-17.0
-90.84843,30.05586,Mon Jan 14 04:47:08 2019,0.0,-16.69999999999999
-90.84841,30.05586,Mon Jan 14 04:48:27 2019,0.0,-17.0
-90.84843,30.05587,Mon Jan 14 04:50:27 2019,0.0,-15.699999999999989
-90.8484,30.05587,Mon Jan 14 04:51:37 2019,0.0,-16.0
-90.84843,30.05587,Mon Jan 14 04:53:26 2019,0.0,-15.699999999999989
