longitude,latitude,time,SOG,Angle Difference
-89.98335,29.99821,Thu Jun 10 00:44:45 2021,0.0,-25.19999999999999
-89.98335,29.99821,Thu Jun 10 00:45:55 2021,0.0,-9.699999999999989
-89.98333,29.99822,Thu Jun 10 00:47:03 2021,0.0,166.60000000000002
-89.98335,29.99822,Thu Jun 10 00:48:14 2021,0.0,80.4
-89.98334,29.99821,Thu Jun 10 00:49:23 2021,0.0,-30.19999999999999
-89.98333,29.9982,Thu Jun 10 00:50:25 2021,0.0,34.400000000000006
-89.98335,29.99821,Thu Jun 10 00:51:35 2021,0.0,117.89999999999998
-89.98335,29.99821,Thu Jun 10 00:52:54 2021,0.0,56.099999999999994
-89.98335,29.99821,Thu Jun 10 00:54:05 2021,0.0,39.5
-89.98335,29.99821,Thu Jun 10 00:55:14 2021,0.0,58.599999999999994
-89.98334,29.99821,Thu Jun 10 00:56:24 2021,0.0,91.0
-89.98334,29.99821,Thu Jun 10 00:57:34 2021,0.0,-38.5
-89.98335,29.99821,Thu Jun 10 00:58:43 2021,0.0,124.60000000000002
-89.98336,29.99821,Thu Jun 10 00:59:53 2021,0.0,117.60000000000002
-89.98335,29.99821,Thu Jun 10 01:00:05 2021,0.0,95.39999999999998
-89.98335,29.99821,Thu Jun 10 01:01:14 2021,0.0,86.80000000000001
-89.98336,29.99821,Thu Jun 10 01:02:24 2021,0.0,93.80000000000001
-89.98335,29.99821,Thu Jun 10 01:03:34 2021,0.0,107.80000000000001
-89.98335,29.99822,Thu Jun 10 01:04:43 2021,0.0,39.0
-89.98335,29.99821,Thu Jun 10 01:05:54 2021,0.0,87.10000000000002
-89.98335,29.99821,Thu Jun 10 01:07:04 2021,0.0,75.5
-89.98335,29.99821,Thu Jun 10 01:08:05 2021,0.0,153.2
-89.98336,29.99821,Thu Jun 10 01:09:14 2021,0.0,104.89999999999998
-89.98334,29.99821,Thu Jun 10 01:10:24 2021,0.0,63.5
-89.98335,29.99821,Thu Jun 10 01:11:25 2021,0.0,59.400000000000006
-89.98335,29.99821,Thu Jun 10 01:13:14 2021,0.0,106.89999999999998
-89.98334,29.99821,Thu Jun 10 01:14:25 2021,0.0,93.10000000000002
-89.98335,29.99821,Thu Jun 10 01:15:34 2021,0.0,49.30000000000001
-89.98335,29.99821,Thu Jun 10 01:16:44 2021,0.0,71.6
-89.98335,29.99821,Thu Jun 10 01:17:55 2021,0.0,63.80000000000001
-89.98335,29.99821,Thu Jun 10 01:19:05 2021,0.0,166.60000000000002
-89.98334,29.99821,Thu Jun 10 01:20:14 2021,0.0,72.6
-89.98335,29.9982,Thu Jun 10 01:21:23 2021,0.0,94.30000000000001
-89.98335,29.9982,Thu Jun 10 01:22:35 2021,0.0,83.1
-89.98335,29.9982,Thu Jun 10 01:23:43 2021,0.0,47.0
-89.98335,29.9982,Thu Jun 10 01:24:54 2021,0.0,67.0
-89.98335,29.9982,Thu Jun 10 01:26:05 2021,0.0,58.0
-89.98335,29.9982,Thu Jun 10 01:27:14 2021,0.0,171.60000000000002
-89.98334,29.99821,Thu Jun 10 01:28:24 2021,0.0,54.5
-89.98335,29.99821,Thu Jun 10 01:29:34 2021,0.0,59.80000000000001
-89.98335,29.99821,Thu Jun 10 01:30:45 2021,0.0,-1.5999999999999943
-89.98336,29.99822,Thu Jun 10 01:31:54 2021,0.0,97.5
-89.98336,29.99821,Thu Jun 10 01:33:03 2021,0.0,96.69999999999999
-89.98336,29.99821,Thu Jun 10 01:34:14 2021,0.0,95.0
-89.98337,29.99821,Thu Jun 10 01:35:23 2021,0.0,61.400000000000006
-89.98336,29.99822,Thu Jun 10 01:36:34 2021,0.0,152.0
-89.98335,29.99821,Thu Jun 10 01:37:43 2021,0.0,144.60000000000002
-89.98336,29.99821,Thu Jun 10 01:38:44 2021,0.0,122.89999999999998
-89.98335,29.99821,Thu Jun 10 01:39:55 2021,0.0,102.80000000000001
-89.98336,29.99821,Thu Jun 10 01:41:04 2021,0.0,112.39999999999998
-89.98337,29.99821,Thu Jun 10 01:42:13 2021,0.0,99.30000000000001
-89.98335,29.99821,Thu Jun 10 01:43:25 2021,0.0,77.19999999999999
-89.98335,29.99821,Thu Jun 10 01:44:33 2021,0.0,-66.7
-89.98334,29.99821,Thu Jun 10 01:45:44 2021,0.0,-17.099999999999994
-89.98335,29.99821,Thu Jun 10 01:46:54 2021,0.0,114.19999999999999
-89.98336,29.99821,Thu Jun 10 01:48:04 2021,0.0,1.0
-89.98334,29.9982,Thu Jun 10 01:49:14 2021,0.0,126.30000000000001
-89.98334,29.9982,Thu Jun 10 01:50:25 2021,0.0,168.10000000000002
-89.98334,29.99819,Thu Jun 10 01:51:35 2021,0.0,121.5
-89.98336,29.99819,Thu Jun 10 01:52:44 2021,0.0,145.2
-89.98336,29.9982,Thu Jun 10 01:53:55 2021,0.0,136.10000000000002
-89.98336,29.9982,Thu Jun 10 01:55:03 2021,0.0,98.39999999999998
-89.98334,29.9982,Thu Jun 10 01:56:05 2021,0.0,-171.3
-89.98335,29.99821,Thu Jun 10 01:57:13 2021,0.0,116.60000000000002
-89.98335,29.99821,Thu Jun 10 01:58:24 2021,0.0,129.60000000000002
-89.98337,29.99821,Thu Jun 10 01:59:34 2021,0.0,149.39999999999998
-89.98335,29.9982,Thu Jun 10 02:00:15 2021,0.0,122.89999999999998
-89.98335,29.99821,Thu Jun 10 02:01:24 2021,0.0,155.10000000000002
-89.98335,29.99821,Thu Jun 10 02:02:25 2021,0.0,122.89999999999998
-89.98335,29.99821,Thu Jun 10 02:03:33 2021,0.0,104.19999999999999
-89.98335,29.99821,Thu Jun 10 02:04:44 2021,0.0,122.0
-89.98333,29.99821,Thu Jun 10 02:06:05 2021,0.0,139.2
-89.98335,29.99821,Thu Jun 10 02:07:15 2021,0.0,119.89999999999998
-89.98335,29.99821,Thu Jun 10 02:08:23 2021,0.0,137.60000000000002
-89.98335,29.99821,Thu Jun 10 02:09:33 2021,0.0,79.80000000000001
-89.98334,29.9982,Thu Jun 10 02:10:45 2021,0.0,13.800000000000011
-89.98335,29.9982,Thu Jun 10 02:11:55 2021,0.0,-15.800000000000011
-89.98334,29.99821,Thu Jun 10 02:13:04 2021,0.0,-111.9
-89.98334,29.99821,Thu Jun 10 02:14:13 2021,0.0,125.5
-89.98335,29.9982,Thu Jun 10 02:15:14 2021,0.0,70.30000000000001
-89.98335,29.9982,Thu Jun 10 02:16:25 2021,0.0,50.0
-89.98335,29.99821,Thu Jun 10 02:17:33 2021,0.0,-5.300000000000011
