longitude,latitude,time,SOG,Angle Difference
-91.42639,31.55082,Wed Mar 22 04:34:25 2023,2.9,84.5
-91.4263,31.55027,Wed Mar 22 04:58:29 2023,0.2,-117.10000000000002
-91.4263,31.55032,Wed Mar 22 05:34:59 2023,0.0,-98.89999999999998
-91.42631,31.55034,Wed Mar 22 05:36:10 2023,0.0,-100.30000000000001
-91.42632,31.55039,Wed Mar 22 05:39:48 2023,0.0,-102.89999999999998
-91.42627,31.55047,Wed Mar 22 06:09:07 2023,0.0,-100.19999999999999
-91.42626,31.55047,Wed Mar 22 06:10:49 2023,0.0,-118.0
-91.42625,31.55038,Wed Mar 22 06:21:29 2023,0.0,-149.7
-91.42623,31.55032,Wed Mar 22 06:46:49 2023,0.0,-119.30000000000001
-91.42623,31.55031,Wed Mar 22 06:53:09 2023,0.0,-89.69999999999999
-91.42622,31.55031,Wed Mar 22 07:01:19 2023,0.0,-49.0
-91.42622,31.55031,Wed Mar 22 07:02:49 2023,0.1,-58.7
-91.42624,31.55035,Wed Mar 22 07:06:28 2023,0.0,-74.3
-91.42624,31.55035,Wed Mar 22 07:07:48 2023,0.0,-65.6
-91.42625,31.55035,Wed Mar 22 07:14:58 2023,0.0,-44.6
-91.42625,31.55036,Wed Mar 22 07:58:08 2023,0.0,-44.1
-91.42625,31.55039,Wed Mar 22 08:00:09 2023,0.0,-68.9
-91.42625,31.5504,Wed Mar 22 08:04:28 2023,0.0,-81.10000000000002
-91.42625,31.55038,Wed Mar 22 08:16:29 2023,0.0,-112.80000000000001
-91.42624,31.55036,Wed Mar 22 08:22:49 2023,0.0,-126.69999999999999
-91.42624,31.55037,Wed Mar 22 08:25:49 2023,0.0,-152.7
-91.42621,31.55034,Wed Mar 22 08:28:18 2023,0.0,157.7
-91.42621,31.55033,Wed Mar 22 08:29:28 2023,0.0,155.6
-91.42621,31.55033,Wed Mar 22 08:32:59 2023,0.0,172.6
-91.42624,31.55038,Wed Mar 22 08:42:08 2023,0.0,-109.39999999999998
-91.42624,31.55037,Wed Mar 22 08:55:58 2023,0.0,-85.89999999999998
-91.42624,31.55038,Wed Mar 22 09:00:39 2023,0.1,-82.39999999999998
-91.42624,31.55038,Wed Mar 22 09:01:49 2023,0.0,-84.60000000000002
-91.42624,31.55037,Wed Mar 22 09:09:09 2023,0.0,-83.89999999999998
-91.42624,31.55039,Wed Mar 22 09:16:39 2023,0.0,-92.89999999999998
-91.42624,31.5504,Wed Mar 22 09:18:09 2023,0.0,-94.30000000000001
-91.42624,31.5504,Wed Mar 22 09:20:18 2023,0.0,-97.60000000000002
-91.42624,31.55041,Wed Mar 22 09:22:09 2023,0.0,-101.89999999999998
-91.42624,31.55041,Wed Mar 22 09:23:28 2023,0.0,-100.5
-91.42624,31.55041,Wed Mar 22 09:25:09 2023,0.0,-98.80000000000001
-91.42624,31.55039,Wed Mar 22 09:42:39 2023,0.0,-108.39999999999998
-91.42624,31.55039,Wed Mar 22 09:47:09 2023,0.0,-117.89999999999998
-91.42624,31.5504,Wed Mar 22 09:48:39 2023,0.0,-107.89999999999998
-91.42624,31.5504,Wed Mar 22 09:52:29 2023,0.0,-115.69999999999999
-91.42624,31.55037,Wed Mar 22 09:57:18 2023,0.0,-136.89999999999998
-91.42624,31.55036,Wed Mar 22 10:00:29 2023,0.0,-126.10000000000002
-91.42624,31.55034,Wed Mar 22 10:02:28 2023,0.0,-133.0
-91.42623,31.55037,Wed Mar 22 10:13:47 2023,0.0,-112.30000000000001
-91.42623,31.55035,Wed Mar 22 10:15:47 2023,0.0,-113.0
-91.42623,31.55035,Wed Mar 22 10:17:28 2023,0.0,-110.0
-91.42622,31.55035,Wed Mar 22 10:20:29 2023,0.0,-111.19999999999999
-91.42623,31.55036,Wed Mar 22 10:22:48 2023,0.0,-104.89999999999998
-91.42623,31.55037,Wed Mar 22 10:25:09 2023,0.0,-101.19999999999999
-91.42623,31.55037,Wed Mar 22 10:26:28 2023,0.0,-102.0
-91.42623,31.55037,Wed Mar 22 10:27:49 2023,0.0,-103.10000000000002
-91.42623,31.55037,Wed Mar 22 10:29:58 2023,0.0,-102.60000000000002
-91.42623,31.55037,Wed Mar 22 10:37:49 2023,0.0,-112.30000000000001
-91.42623,31.55036,Wed Mar 22 10:44:49 2023,0.0,-128.7
-91.42623,31.55037,Wed Mar 22 10:51:29 2023,0.0,-134.60000000000002
-91.42624,31.55039,Wed Mar 22 10:53:09 2023,0.0,-127.60000000000002
-91.42624,31.5504,Wed Mar 22 10:54:40 2023,0.0,-148.3
-91.42624,31.55039,Wed Mar 22 11:06:48 2023,0.0,-169.89999999999998
-91.42625,31.5504,Wed Mar 22 11:10:08 2023,0.0,167.4
-91.42624,31.55039,Wed Mar 22 11:12:09 2023,0.0,144.3
-91.42624,31.55039,Wed Mar 22 11:15:09 2023,0.0,147.2
-91.42624,31.55038,Wed Mar 22 11:17:29 2023,0.0,152.1
-91.42623,31.55038,Wed Mar 22 11:22:08 2023,0.0,128.2
-91.42622,31.55036,Wed Mar 22 11:23:48 2023,0.0,116.9
-91.42623,31.55037,Wed Mar 22 11:32:08 2023,0.1,121.0
-91.42622,31.55035,Wed Mar 22 11:35:09 2023,0.0,112.4
-91.42622,31.55035,Wed Mar 22 11:36:28 2023,0.0,112.4
-91.42622,31.55034,Wed Mar 22 11:40:09 2023,0.0,115.6
-91.42621,31.55036,Wed Mar 22 11:44:08 2023,0.0,119.0
-91.42623,31.55038,Wed Mar 22 11:48:18 2023,0.0,125.30000000000001
-91.42623,31.55038,Wed Mar 22 11:49:59 2023,0.0,126.5
-91.42623,31.55039,Wed Mar 22 11:51:48 2023,0.0,119.5
-91.42623,31.55039,Wed Mar 22 11:53:49 2023,0.0,118.9
-91.42623,31.55038,Wed Mar 22 11:59:50 2023,0.0,126.0
-91.42623,31.55037,Wed Mar 22 12:15:49 2023,0.0,167.2
